timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-04-25T17:21:52.168480,of:000000000000000c:3 -> of:000000000000000d:3,68097,68097,95921609,95921609,0.001,0.001,1.3,1.3
2026-04-25T17:21:52.168480,of:000000000000000b:2 -> of:000000000000000c:2,68149,68149,95926725,95926725,0.001,0.001,1.3,1.3
2026-04-25T17:21:52.168480,of:0000000000000005:2 -> of:0000000000000009:3,3532,3532,475332,475332,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:000000000000000b:3 -> of:000000000000000d:2,310831,310831,457219191,457219191,9.064,9.064,761.47,761.47
2026-04-25T17:21:52.168480,of:0000000000000004:2 -> of:0000000000000009:2,3534,3534,475630,475630,0.001,0.001,1.2,1.2
2026-04-25T17:21:52.168480,of:0000000000000009:1 -> of:000000000000000c:6,3303,3303,456090,456092,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:0000000000000008:1 -> of:000000000000000b:6,39220,39220,53942808,53942808,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000003:2 -> of:0000000000000008:3,3394,3394,463078,463078,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000002:2 -> of:0000000000000008:2,39287,39287,53946330,53946330,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000007:1 -> of:000000000000000d:5,172344,172323,250767412,250736122,5.453,5.463,458.86,459.66
2026-04-25T17:22:12.194137,of:0000000000000007:2 -> of:000000000000000a:3,35287,35287,47985210,47985210,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000006:2 -> of:000000000000000a:2,31041,31041,41637192,41637192,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000006:1 -> of:000000000000000d:4,193896,193913,282988660,283013990,5.451,5.444,458.61,458.02
2026-04-25T17:22:12.194137,of:0000000000000003:1 -> of:000000000000000b:5,221646,221623,324190868,324155150,5.447,5.457,458.26,459.16
2026-04-25T17:22:12.194137,of:0000000000000001:3 -> of:000000000000000d:1,31537,31537,42356736,42356736,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000002:1 -> of:000000000000000b:4,168331,168349,244785300,244812120,5.457,5.45,459.16,458.61
2026-04-25T17:22:12.194137,of:0000000000000001:2 -> of:000000000000000c:1,3367,3367,463450,463450,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:0000000000000001:1 -> of:000000000000000b:1,31521,31521,42355376,42355376,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000004:1 -> of:000000000000000c:4,3996,3996,525174,525174,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:0000000000000005:1 -> of:000000000000000c:5,4105,4105,535774,535774,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:000000000000000a:1 -> of:000000000000000d:6,62864,62864,89153872,89153872,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:000000000000000c:3 -> of:000000000000000d:3,68123,68123,95925249,95925249,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:000000000000000b:2 -> of:000000000000000c:2,68175,68175,95930365,95930365,0.001,0.001,1.3,1.3
2026-04-25T17:22:12.194137,of:0000000000000005:2 -> of:0000000000000009:3,3560,3560,479224,479224,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:000000000000000b:3 -> of:000000000000000d:2,329218,329218,484573677,484573677,10.912,10.912,916.88,916.88
2026-04-25T17:22:12.194137,of:0000000000000004:2 -> of:0000000000000009:2,3562,3562,479522,479522,0.002,0.002,1.4,1.4
2026-04-25T17:22:12.194137,of:0000000000000009:1 -> of:000000000000000c:6,3329,3329,459718,459718,0.001,0.001,1.3,1.3
2026-04-25T17:22:32.233231,of:0000000000000008:1 -> of:000000000000000b:6,39244,39244,53946156,53946156,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000003:2 -> of:0000000000000008:3,3418,3418,466414,466414,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000002:2 -> of:0000000000000008:2,39311,39311,53949666,53949666,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000007:1 -> of:000000000000000d:5,181001,180979,263631034,263598254,5.139,5.138,432.3,432.25
2026-04-25T17:22:32.233231,of:0000000000000007:2 -> of:000000000000000a:3,35311,35311,47988558,47988558,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000006:2 -> of:000000000000000a:2,31065,31065,41640540,41640540,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000006:1 -> of:000000000000000d:4,202551,202569,295850750,295877570,5.138,5.139,432.2,432.25
2026-04-25T17:22:32.233231,of:0000000000000003:1 -> of:000000000000000b:5,230304,230279,337057428,337020178,5.14,5.139,432.35,432.25
2026-04-25T17:22:32.233231,of:0000000000000001:3 -> of:000000000000000d:1,31561,31561,42360084,42360084,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000002:1 -> of:000000000000000b:4,176989,177006,257650412,257675742,5.139,5.139,432.35,432.3
2026-04-25T17:22:32.233231,of:0000000000000001:2 -> of:000000000000000c:1,3391,3391,466798,466798,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000001:1 -> of:000000000000000b:1,31546,31546,42358794,42358794,0.001,0.001,1.25,1.25
2026-04-25T17:22:32.233231,of:0000000000000004:1 -> of:000000000000000c:4,4020,4020,528522,528522,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000005:1 -> of:000000000000000c:5,4129,4129,539122,539122,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:000000000000000a:1 -> of:000000000000000d:6,62888,62888,89157232,89157232,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:000000000000000c:3 -> of:000000000000000d:3,68147,68147,95928609,95928609,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:000000000000000b:2 -> of:000000000000000c:2,68199,68199,95933725,95933725,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000005:2 -> of:0000000000000009:3,3584,3584,482560,482560,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:000000000000000b:3 -> of:000000000000000d:2,346507,346507,510297543,510297543,10.276,10.276,863.34,863.34
2026-04-25T17:22:32.233231,of:0000000000000004:2 -> of:0000000000000009:2,3586,3586,482858,482858,0.001,0.001,1.2,1.2
2026-04-25T17:22:32.233231,of:0000000000000009:1 -> of:000000000000000c:6,3353,3353,463066,463066,0.001,0.001,1.2,1.2
2026-04-25T17:22:53.061285,of:0000000000000008:1 -> of:000000000000000b:6,39272,39272,53950062,53950062,0.002,0.002,1.35,1.35
2026-04-25T17:22:53.061285,of:0000000000000003:2 -> of:0000000000000008:3,3446,3446,470306,470306,0.002,0.002,1.35,1.35
2026-04-25T17:22:53.061285,of:0000000000000002:2 -> of:0000000000000008:2,39339,39339,53953558,53953558,0.002,0.002,1.35,1.35
2026-04-25T17:22:53.061285,of:0000000000000007:1 -> of:000000000000000d:5,189665,189643,276499684,276466904,4.978,4.978,418.98,418.98
2026-04-25T17:22:53.061285,of:0000000000000007:2 -> of:000000000000000a:3,35339,35339,47992464,47992464,0.002,0.002,1.35,1.35
2026-04-25T17:22:53.061285,of:0000000000000006:2 -> of:000000000000000a:2,31093,31093,41644446,41644446,0.002,0.002,1.35,1.35
2026-04-25T17:22:53.061285,of:0000000000000006:1 -> of:000000000000000d:4,211213,211230,308719316,308744646,4.978,4.978,418.88,418.83
2026-04-25T17:22:53.061285,of:0000000000000003:1 -> of:000000000000000b:5,238965,238940,349924504,349887254,4.978,4.978,418.83,418.83
2026-04-25T17:22:53.061285,of:0000000000000001:3 -> of:000000000000000d:1,31589,31589,42363990,42363990,0.002,0.002,1.35,1.35
