timestamp,elapsed_sec,total_flows,device_id,device_flow_count
2026-04-24T23:49:42,3.05,64,of:0000000000000001,4
2026-04-24T23:49:42,3.05,64,of:0000000000000002,5
2026-04-24T23:49:42,3.05,64,of:0000000000000007,5
2026-04-24T23:49:42,3.05,64,of:0000000000000008,4
2026-04-24T23:49:42,3.05,64,of:0000000000000005,4
2026-04-24T23:49:42,3.05,64,of:0000000000000006,6
2026-04-24T23:49:42,3.05,64,of:0000000000000009,4
2026-04-24T23:49:43,4.07,64,of:000000000000000c,4
2026-04-24T23:49:43,4.07,64,of:000000000000000d,7
2026-04-24T23:49:43,4.07,64,of:000000000000000a,4
2026-04-24T23:49:43,4.07,64,of:000000000000000b,7
2026-04-24T23:49:43,4.07,64,of:0000000000000003,6
2026-04-24T23:49:43,4.07,64,of:0000000000000004,4
2026-04-24T23:49:43,4.07,64,of:0000000000000001,4
2026-04-24T23:49:43,4.07,64,of:0000000000000002,5
2026-04-24T23:49:43,4.07,64,of:0000000000000007,5
2026-04-24T23:49:43,4.07,64,of:0000000000000008,4
2026-04-24T23:49:43,4.07,64,of:0000000000000005,4
2026-04-24T23:49:43,4.07,64,of:0000000000000006,6
2026-04-24T23:49:43,4.07,64,of:0000000000000009,4
2026-04-24T23:49:44,5.08,64,of:000000000000000c,4
2026-04-24T23:49:44,5.08,64,of:000000000000000d,7
2026-04-24T23:49:44,5.08,64,of:000000000000000a,4
2026-04-24T23:49:44,5.08,64,of:000000000000000b,7
2026-04-24T23:49:44,5.08,64,of:0000000000000003,6
2026-04-24T23:49:44,5.08,64,of:0000000000000004,4
2026-04-24T23:49:44,5.08,64,of:0000000000000001,4
2026-04-24T23:49:44,5.08,64,of:0000000000000002,5
2026-04-24T23:49:44,5.08,64,of:0000000000000007,5
2026-04-24T23:49:44,5.08,64,of:0000000000000008,4
2026-04-24T23:49:44,5.08,64,of:0000000000000005,4
2026-04-24T23:49:44,5.08,64,of:0000000000000006,6
2026-04-24T23:49:44,5.08,64,of:0000000000000009,4
2026-04-24T23:49:45,6.09,64,of:000000000000000c,4
2026-04-24T23:49:45,6.09,64,of:000000000000000d,7
2026-04-24T23:49:45,6.09,64,of:000000000000000a,4
2026-04-24T23:49:45,6.09,64,of:000000000000000b,7
2026-04-24T23:49:45,6.09,64,of:0000000000000003,6
2026-04-24T23:49:45,6.09,64,of:0000000000000004,4
2026-04-24T23:49:45,6.09,64,of:0000000000000001,4
2026-04-24T23:49:45,6.09,64,of:0000000000000002,5
2026-04-24T23:49:45,6.09,64,of:0000000000000007,5
2026-04-24T23:49:45,6.09,64,of:0000000000000008,4
2026-04-24T23:49:45,6.09,64,of:0000000000000005,4
2026-04-24T23:49:45,6.09,64,of:0000000000000006,6
2026-04-24T23:49:45,6.09,64,of:0000000000000009,4
2026-04-24T23:49:46,7.1,64,of:000000000000000c,4
2026-04-24T23:49:46,7.1,64,of:000000000000000d,7
2026-04-24T23:49:46,7.1,64,of:000000000000000a,4
2026-04-24T23:49:46,7.1,64,of:000000000000000b,7
2026-04-24T23:49:46,7.1,64,of:0000000000000003,6
2026-04-24T23:49:46,7.1,64,of:0000000000000004,4
2026-04-24T23:49:46,7.1,64,of:0000000000000001,4
2026-04-24T23:49:46,7.1,64,of:0000000000000002,5
2026-04-24T23:49:46,7.1,64,of:0000000000000007,5
2026-04-24T23:49:46,7.1,64,of:0000000000000008,4
2026-04-24T23:49:46,7.1,64,of:0000000000000005,4
2026-04-24T23:49:46,7.1,64,of:0000000000000006,6
2026-04-24T23:49:46,7.1,64,of:0000000000000009,4
2026-04-24T23:49:47,8.18,64,of:000000000000000c,4
2026-04-24T23:49:47,8.18,64,of:000000000000000d,7
2026-04-24T23:49:47,8.18,64,of:000000000000000a,4
2026-04-24T23:49:47,8.18,64,of:000000000000000b,7
2026-04-24T23:49:47,8.18,64,of:0000000000000003,6
2026-04-24T23:49:47,8.18,64,of:0000000000000004,4
2026-04-24T23:49:47,8.18,64,of:0000000000000001,4
2026-04-24T23:49:47,8.18,64,of:0000000000000002,5
2026-04-24T23:49:47,8.18,64,of:0000000000000007,5
2026-04-24T23:49:47,8.18,64,of:0000000000000008,4
2026-04-24T23:49:47,8.18,64,of:0000000000000005,4
2026-04-24T23:49:47,8.18,64,of:0000000000000006,6
2026-04-24T23:49:47,8.18,64,of:0000000000000009,4
2026-04-24T23:49:48,9.24,64,of:000000000000000c,4
2026-04-24T23:49:48,9.24,64,of:000000000000000d,7
2026-04-24T23:49:48,9.24,64,of:000000000000000a,4
2026-04-24T23:49:48,9.24,64,of:000000000000000b,7
2026-04-24T23:49:48,9.24,64,of:0000000000000003,6
2026-04-24T23:49:48,9.24,64,of:0000000000000004,4
2026-04-24T23:49:48,9.24,64,of:0000000000000001,4
2026-04-24T23:49:48,9.24,64,of:0000000000000002,5
2026-04-24T23:49:48,9.24,64,of:0000000000000007,5
2026-04-24T23:49:48,9.24,64,of:0000000000000008,4
2026-04-24T23:49:48,9.24,64,of:0000000000000005,4
2026-04-24T23:49:48,9.24,64,of:0000000000000006,6
2026-04-24T23:49:48,9.24,64,of:0000000000000009,4
2026-04-24T23:49:49,10.25,64,of:000000000000000c,4
2026-04-24T23:49:49,10.25,64,of:000000000000000d,7
2026-04-24T23:49:49,10.25,64,of:000000000000000a,4
2026-04-24T23:49:49,10.25,64,of:000000000000000b,7
2026-04-24T23:49:49,10.25,64,of:0000000000000003,6
2026-04-24T23:49:49,10.25,64,of:0000000000000004,4
2026-04-24T23:49:49,10.25,64,of:0000000000000001,4
2026-04-24T23:49:49,10.25,64,of:0000000000000002,5
2026-04-24T23:49:49,10.25,64,of:0000000000000007,5
2026-04-24T23:49:49,10.25,64,of:0000000000000008,4
2026-04-24T23:49:49,10.25,64,of:0000000000000005,4
2026-04-24T23:49:49,10.25,64,of:0000000000000006,6
2026-04-24T23:49:49,10.25,64,of:0000000000000009,4
2026-04-24T23:49:50,11.27,64,of:000000000000000c,4
2026-04-24T23:49:50,11.27,64,of:000000000000000d,7
2026-04-24T23:49:50,11.27,64,of:000000000000000a,4
2026-04-24T23:49:50,11.27,64,of:000000000000000b,7
2026-04-24T23:49:50,11.27,64,of:0000000000000003,6
2026-04-24T23:49:50,11.27,64,of:0000000000000004,4
