timestamp,seen_epoch,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,dst_port,in_port,out_port,packets,bytes,flow_lifetime_sec
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000002,34902897581631350,ADDED,org.onosproject.fwd,10,00:00:00:00:00:05,00:00:00:00:00:26,,,,,,,,,6,1,0,0,2.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899248910464,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1F,00:00:00:00:00:25,,,,,,,,,1,6,0,0,0.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899477571968,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:27,,,,,,,,,5,8,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897486129921,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:28,,,,,,,,,5,9,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897399464583,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:0B,,,,,,,,,6,1,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897942813576,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:08,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897448145548,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:20,,,,,,,,,5,1,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900808982284,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:17,,,,,,,,,6,1,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900278434574,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:0D,,,,,,,,,6,1,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897755512338,ADDED,org.onosproject.fwd,10,00:00:00:00:00:04,00:00:00:00:00:25,,,,,,,,,1,6,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897928119186,ADDED,org.onosproject.fwd,10,00:00:00:00:00:06,00:00:00:00:00:25,,,,,,,,,1,6,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899242716946,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:1B,,,,,,,,,6,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900894774937,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:12,,,,,,,,,6,1,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902901296885274,ADDED,org.onosproject.fwd,10,00:00:00:00:00:10,00:00:00:00:00:25,,,,,,,,,1,6,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900784852254,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:1D,,,,,,,,,6,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899554956064,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0B,00:00:00:00:00:25,,,,,,,,,1,6,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900073597984,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:20,,,,,,,,,6,1,0,0,0.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897128917537,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1D,00:00:00:00:00:25,,,,,,,,,1,6,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897707278500,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1F,00:00:00:00:00:24,,,,,,,,,1,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902901131814949,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:24,,,,,,,,,6,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900238149797,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:06,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897384297894,ADDED,org.onosproject.fwd,10,00:00:00:00:00:23,00:00:00:00:00:24,,,,,,,,,4,5,1,98,14.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899402202151,ADDED,org.onosproject.fwd,10,00:00:00:00:00:02,00:00:00:00:00:25,,,,,,,,,1,6,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900401398952,ADDED,org.onosproject.fwd,10,00:00:00:00:00:27,00:00:00:00:00:24,,,,,,,,,8,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899286452648,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:1C,,,,,,,,,6,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897631087274,ADDED,org.onosproject.fwd,10,00:00:00:00:00:28,00:00:00:00:00:24,,,,,,,,,9,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898351849773,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:25,,,,,,,,,5,6,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898763251373,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:10,,,,,,,,,6,1,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897853036847,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:02,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898853885744,ADDED,org.onosproject.fwd,10,00:00:00:00:00:22,00:00:00:00:00:24,,,,,,,,,3,5,1,98,22.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900119810352,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:1E,,,,,,,,,6,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900851880630,ADDED,org.onosproject.fwd,10,00:00:00:00:00:09,00:00:00:00:00:25,,,,,,,,,1,6,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900519712439,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:25,,,,,,,,,1,6,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898612874679,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1E,00:00:00:00:00:25,,,,,,,,,1,6,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902900985416759,ADDED,org.onosproject.fwd,10,00:00:00:00:00:23,00:00:00:00:00:22,,,,,,,,,4,3,1,98,22.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897539863607,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:09,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899410288056,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:18,,,,,,,,,6,1,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898898846907,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:26,,,,,,,,,5,7,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898720990015,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:05,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897194885440,ADDED,org.onosproject.fwd,10,00:00:00:00:00:13,00:00:00:00:00:25,,,,,,,,,1,6,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899697357249,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1B,00:00:00:00:00:25,,,,,,,,,1,6,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897977487170,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0F,00:00:00:00:00:25,,,,,,,,,1,6,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898493204419,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:1F,,,,,,,,,6,1,0,0,3.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898399481540,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:0F,,,,,,,,,6,1,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902898196436293,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:24,,,,,,,,,7,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902901353614536,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:23,,,,,,,,,5,4,1,98,14.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897808925640,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:0A,,,,,,,,,6,1,0,0,5.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897604887112,ADDED,org.onosproject.fwd,10,00:00:00:00:00:17,00:00:00:00:00:25,,,,,,,,,1,6,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902899739041481,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:14,,,,,,,,,6,1,0,0,4.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000007,34902897626713292,ADDED,org.onosproject.fwd,10,00:00:00:00:00:01,00:00:00:00:00:25,,,,,,,,,1,6,0,0,7.0
