src_host,dst_host,avg_rtt_ms,packet_loss_pct
h1,h13,112.882,0
h1,h14,103.275,0
h1,h15,N/A,100
h1,h16,105.467,0
h1,h17,98.158,0
h1,h18,103.364,0
h1,h19,105.363,0
h1,h20,100.265,0
h1,h21,103.665,0
h1,h22,94.842,0
h1,h23,94.359,0
h1,h24,101.282,0
h1,h25,101.490,0
h1,h26,98.340,0
h1,h27,102.675,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,93.124,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,94.639,0
h1,h4,99.887,0
h1,h5,97.909,0
h1,h6,102.055,0
h1,h7,102.498,0
h1,h8,103.293,0
h1,h9,102.373,0
h1,h10,99.946,0
h1,h11,99.206,0
h1,h12,96.125,0
h1,h13,97.511,0
h1,h14,107.128,0
h1,h15,N/A,100
h1,h16,104.860,0
h1,h17,97.507,0
h1,h18,101.427,0
h1,h19,122.963,0
h1,h20,116.004,0
h1,h21,136.373,0
h1,h22,104.293,0
h1,h23,117.921,0
h1,h24,108.486,0
h1,h25,101.606,0
h1,h26,119.554,0
h1,h27,99.521,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,111.804,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,91.216,0
h1,h4,99.315,0
h1,h5,107.351,0
h1,h6,104.182,0
h1,h7,99.014,0
h1,h8,108.057,0
h1,h9,106.100,0
h1,h10,112.920,0
h1,h11,96.695,0
h1,h12,106.055,0
h1,h13,111.357,0
h1,h14,93.571,0
h1,h15,N/A,100
h1,h16,100.367,0
h1,h17,110.314,0
h1,h18,110.965,0
h1,h19,103.897,0
h1,h20,108.502,0
h1,h21,107.661,0
h1,h22,104.003,0
h1,h23,105.801,0
h1,h24,104.700,0
h1,h25,106.322,0
h1,h26,107.858,0
h1,h27,106.468,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,97.322,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,108.996,0
h1,h4,104.516,0
h1,h5,106.706,0
h1,h6,113.454,0
h1,h7,109.537,0
h1,h8,107.741,0
h1,h9,107.018,0
h1,h10,103.986,0
h1,h11,114.293,0
h1,h12,119.320,0
h1,h13,117.589,0
h1,h14,120.407,0
h1,h15,N/A,100
h1,h16,114.807,0
h1,h17,112.903,0
h1,h18,107.384,0
h1,h19,111.741,0
h1,h20,108.893,0
h1,h21,119.879,0
h1,h22,102.809,0
h1,h23,119.794,0
h1,h24,111.438,0
h1,h25,108.770,0
h1,h26,109.168,0
h1,h27,105.707,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,110.159,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.826,0
h1,h4,99.037,0
h1,h5,101.397,0
h1,h6,106.263,0
h1,h7,106.021,0
h1,h8,108.917,0
h1,h9,99.762,0
h1,h10,114.848,0
h1,h11,106.959,0
h1,h12,100.003,0
h1,h13,95.035,0
h1,h14,102.771,0
h1,h15,N/A,100
h1,h16,108.312,0
h1,h17,94.342,0
h1,h18,100.654,0
h1,h19,131.145,0
h1,h20,104.432,0
h1,h21,110.457,0
h1,h22,102.103,0
h1,h23,104.518,0
h1,h24,109.478,0
h1,h25,95.836,0
h1,h26,102.641,0
h1,h27,94.907,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,94.508,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,118.124,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,143.911,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,130.131,0
h1,h4,121.807,0
h1,h5,108.577,0
h1,h6,115.782,0
h1,h7,114.390,0
h1,h8,102.274,0
h1,h9,108.712,0
h1,h10,109.256,0
h1,h11,110.204,0
h1,h12,111.561,0
h1,h13,115.535,0
h1,h14,110.303,0
h1,h15,N/A,100
h1,h16,110.320,0
h1,h17,146.681,0
h1,h18,103.273,0
h1,h19,115.405,0
h1,h20,116.717,0
h1,h21,109.371,0
h1,h22,117.979,0
h1,h23,108.608,0
h1,h24,149.255,0
h1,h25,107.324,0
h1,h26,122.751,0
h1,h27,135.294,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,126.794,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,163.892,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,153.213,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,114.997,0
h1,h4,110.571,0
h1,h5,115.021,0
h1,h6,115.556,0
h1,h7,100.440,0
h1,h8,107.588,0
h1,h9,103.443,0
h1,h10,102.233,0
h1,h11,92.353,0
h1,h12,101.112,0
h1,h13,95.893,0
h1,h14,101.230,0
h1,h15,N/A,100
h1,h16,117.962,0
h1,h17,105.656,0
h1,h18,97.540,0
h1,h19,101.752,0
h1,h20,96.676,0
h1,h21,101.025,0
h1,h22,98.414,0
h1,h23,97.823,0
h1,h24,99.806,0
h1,h25,97.339,0
h1,h26,98.605,0
h1,h27,95.109,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,117.849,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,158.452,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,180.175,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,107.596,0
h1,h4,106.949,0
h1,h5,97.422,0
h1,h6,102.679,0
h1,h7,103.682,0
h1,h8,91.519,0
h1,h9,108.436,0
h1,h10,109.140,0
h1,h11,93.261,0
h1,h12,118.629,0
h1,h13,101.732,0
h1,h14,117.938,0
h1,h15,N/A,100
h1,h16,102.371,0
h1,h17,104.892,0
h1,h18,102.786,0
h1,h19,105.147,0
h1,h20,106.807,0
h1,h21,109.823,0
h1,h22,107.888,0
h1,h23,98.179,0
h1,h24,106.286,0
h1,h25,103.576,0
h1,h26,94.431,0
h1,h27,100.389,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,105.592,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,205.873,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,121.138,0
h1,h4,108.005,0
h1,h5,109.318,0
h1,h6,102.935,0
h1,h7,118.037,0
h1,h8,105.417,0
h1,h9,94.163,0
h1,h10,124.987,0
h1,h11,143.119,0
h1,h12,109.921,0
h1,h13,113.090,0
h1,h14,120.929,0
h1,h15,N/A,100
h1,h16,102.474,0
h1,h17,114.307,0
h1,h18,102.215,0
h1,h19,112.869,0
h1,h20,108.801,0
h1,h21,115.413,0
h1,h22,111.273,0
h1,h23,98.130,0
h1,h24,127.157,0
h1,h25,118.464,0
h1,h26,105.555,0
h1,h27,116.920,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,107.431,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.141,0
h1,h4,106.728,0
h1,h5,106.397,0
h1,h6,107.482,0
h1,h7,105.964,0
h1,h8,100.850,0
h1,h9,111.320,0
h1,h10,109.159,0
h1,h11,107.980,0
h1,h12,110.466,0
h1,h13,106.566,0
h1,h14,98.456,0
h1,h15,N/A,100
h1,h16,100.276,0
h1,h17,98.822,0
h1,h18,109.472,0
h1,h19,104.455,0
h1,h20,103.154,0
h1,h21,107.787,0
h1,h22,111.907,0
h1,h23,101.784,0
h1,h24,99.149,0
h1,h25,107.216,0
h1,h26,97.599,0
h1,h27,106.242,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,99.670,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,126.817,0
h1,h4,105.288,0
h1,h5,90.546,0
h1,h6,96.983,0
h1,h7,90.793,0
h1,h8,92.860,0
h1,h9,103.266,0
h1,h10,114.108,0
h1,h11,104.745,0
h1,h12,110.137,0
h1,h13,103.203,0
h1,h14,108.820,0
h1,h15,N/A,100
h1,h16,112.547,0
h1,h17,108.555,0
h1,h18,120.232,0
h1,h19,103.670,0
h1,h20,99.105,0
h1,h21,96.470,0
h1,h22,101.780,0
h1,h23,116.456,0
h1,h24,112.330,0
h1,h25,116.024,0
h1,h26,105.082,0
h1,h27,100.768,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,106.254,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,99.276,0
h1,h4,98.924,0
h1,h5,104.419,0
h1,h6,100.091,0
h1,h7,123.878,0
h1,h8,100.795,0
h1,h9,96.317,0
h1,h10,147.563,0
h1,h11,104.762,0
h1,h12,105.121,0
h1,h13,109.090,0
h1,h14,105.361,0
h1,h15,N/A,100
h1,h16,109.374,0
h1,h17,104.324,0
h1,h18,106.341,0
h1,h19,97.767,0
h1,h20,94.276,0
h1,h21,112.131,0
h1,h22,104.069,0
h1,h23,108.247,0
h1,h24,104.075,0
h1,h25,107.423,0
h1,h26,100.093,0
h1,h27,103.498,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,100.421,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,109.256,0
h1,h4,111.209,0
h1,h5,114.958,0
h1,h6,116.765,0
h1,h7,111.325,0
h1,h8,113.402,0
h1,h9,110.259,0
h1,h10,108.249,0
h1,h11,105.032,0
h1,h12,110.660,0
h1,h13,103.765,0
h1,h14,103.037,0
h1,h15,N/A,100
h1,h16,111.227,0
h1,h17,112.577,0
h1,h18,104.260,0
h1,h19,105.636,0
h1,h20,114.790,0
h1,h21,104.436,0
h1,h22,110.285,0
h1,h23,123.752,0
h1,h24,111.124,0
h1,h25,106.050,0
h1,h26,111.604,0
h1,h27,121.158,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.115,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.579,0
h1,h4,102.532,0
h1,h5,92.854,0
h1,h6,109.912,0
h1,h7,105.305,0
h1,h8,107.943,0
h1,h9,101.034,0
h1,h10,103.302,0
h1,h11,109.766,0
h1,h12,98.122,0
h1,h13,100.600,0
h1,h14,100.738,0
h1,h15,N/A,100
h1,h16,99.855,0
h1,h17,103.366,0
h1,h18,95.689,0
h1,h19,94.476,0
h1,h20,102.308,0
h1,h21,105.258,0
h1,h22,100.532,0
h1,h23,103.110,0
h1,h24,102.139,0
h1,h25,105.384,0
h1,h26,93.653,0
h1,h27,95.905,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.058,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,113.848,0
h1,h4,108.769,0
h1,h5,105.538,0
h1,h6,100.178,0
h1,h7,111.214,0
h1,h8,101.975,0
h1,h9,101.475,0
h1,h10,99.016,0
h1,h11,98.692,0
h1,h12,107.936,0
h1,h13,107.449,0
h1,h14,103.910,0
h1,h15,N/A,100
h1,h16,105.575,0
h1,h17,95.272,0
h1,h18,104.208,0
h1,h19,111.222,0
h1,h20,98.488,0
h1,h21,102.364,0
h1,h22,107.753,0
h1,h23,107.804,0
h1,h24,110.167,0
h1,h25,100.434,0
h1,h26,99.686,0
h1,h27,109.281,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.610,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,98.829,0
h1,h4,95.528,0
h1,h5,102.226,0
h1,h6,96.842,0
h1,h7,98.366,0
h1,h8,128.677,0
h1,h9,106.884,0
h1,h10,113.285,0
h1,h11,116.113,0
h1,h12,119.179,0
h1,h13,128.984,0
h1,h14,122.104,0
h1,h15,N/A,100
h1,h16,129.521,0
h1,h17,110.255,0
h1,h18,115.752,0
h1,h19,106.803,0
h1,h20,109.713,0
h1,h21,124.949,0
h1,h22,109.136,0
h1,h23,94.078,0
h1,h24,154.160,0
h1,h25,119.687,0
h1,h26,109.857,0
h1,h27,107.003,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,110.632,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,125.645,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,99.483,0
h1,h4,104.037,0
h1,h5,104.432,0
h1,h6,97.907,0
h1,h7,104.149,0
h1,h8,108.575,0
h1,h9,94.972,0
h1,h10,111.500,0
h1,h11,97.283,0
h1,h12,109.251,0
h1,h13,105.553,0
h1,h14,109.292,0
h1,h15,N/A,100
h1,h16,108.956,0
h1,h17,98.112,0
h1,h18,92.535,0
h1,h19,102.556,0
h1,h20,97.860,0
h1,h21,108.784,0
h1,h22,107.601,0
h1,h23,104.881,0
h1,h24,99.888,0
h1,h25,105.462,0
h1,h26,101.055,0
h1,h27,126.090,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,90.452,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,139.587,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,117.232,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,110.189,0
h1,h4,113.801,0
h1,h5,111.039,0
h1,h6,119.851,0
h1,h7,125.805,0
h1,h8,114.145,0
h1,h9,125.418,0
h1,h10,117.938,0
h1,h11,117.738,0
h1,h12,124.937,0
h1,h13,96.395,0
h1,h14,106.417,0
h1,h15,N/A,100
h1,h16,112.452,0
h1,h17,115.373,0
h1,h18,113.887,0
h1,h19,104.993,0
h1,h20,106.714,0
h1,h21,108.426,0
h1,h22,103.794,0
h1,h23,96.579,0
h1,h24,97.141,0
h1,h25,106.421,0
h1,h26,102.539,0
h1,h27,113.786,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.202,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,149.489,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,150.907,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,119.961,0
h1,h4,93.811,0
h1,h5,93.562,0
h1,h6,97.301,0
h1,h7,105.545,0
h1,h8,99.643,0
h1,h9,97.203,0
h1,h10,106.145,0
h1,h11,100.018,0
h1,h12,94.019,0
h1,h13,110.259,0
h1,h14,100.174,0
h1,h15,N/A,100
h1,h16,101.450,0
h1,h17,101.269,0
h1,h18,101.295,0
h1,h19,103.156,0
h1,h20,103.674,0
h1,h21,112.867,0
h1,h22,105.563,0
h1,h23,97.817,0
h1,h24,92.451,0
h1,h25,103.125,0
h1,h26,99.027,0
h1,h27,93.735,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,95.633,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,120.628,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,144.522,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,97.617,0
h1,h4,100.132,0
h1,h5,110.354,0
h1,h6,116.617,0
h1,h7,126.595,0
h1,h8,126.110,0
h1,h9,114.349,0
h1,h10,115.899,0
h1,h11,93.122,0
h1,h12,105.715,0
h1,h13,104.202,0
h1,h14,109.086,0
h1,h15,N/A,100
h1,h16,132.681,0
h1,h17,95.962,0
h1,h18,109.651,0
h1,h19,93.075,0
h1,h20,103.893,0
h1,h21,102.161,0
h1,h22,104.019,0
h1,h23,104.093,0
h1,h24,99.971,0
h1,h25,107.012,0
h1,h26,103.287,0
h1,h27,100.725,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,97.399,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,120.128,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,95.218,0
h1,h4,96.568,0
h1,h5,99.226,0
h1,h6,114.391,0
h1,h7,98.508,0
h1,h8,117.690,0
h1,h9,104.052,0
h1,h10,118.115,0
h1,h11,98.872,0
h1,h12,91.096,0
h1,h13,97.713,0
h1,h14,99.352,0
h1,h15,N/A,100
h1,h16,95.048,0
h1,h17,94.953,0
h1,h18,101.696,0
h1,h19,100.893,0
h1,h20,101.662,0
h1,h21,99.022,0
h1,h22,99.282,0
h1,h23,100.386,0
h1,h24,96.166,0
h1,h25,97.615,0
h1,h26,100.606,0
h1,h27,103.302,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,115.200,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,114.997,0
h1,h4,117.164,0
h1,h5,99.861,0
h1,h6,110.711,0
h1,h7,112.497,0
h1,h8,140.704,0
h1,h9,111.845,0
h1,h10,102.791,0
h1,h11,97.236,0
h1,h12,101.377,0
h1,h13,103.143,0
h1,h14,107.869,0
h1,h15,N/A,100
h1,h16,110.260,0
h1,h17,109.660,0
h1,h18,107.157,0
h1,h19,107.813,0
h1,h20,106.437,0
h1,h21,98.691,0
h1,h22,102.351,0
h1,h23,101.173,0
h1,h24,104.157,0
h1,h25,101.359,0
h1,h26,100.197,0
h1,h27,99.453,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,105.921,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,96.163,0
h1,h4,98.132,0
h1,h5,101.082,0
h1,h6,103.118,0
h1,h7,103.484,0
h1,h8,97.833,0
h1,h9,104.663,0
h1,h10,100.304,0
h1,h11,99.711,0
h1,h12,108.026,0
h1,h13,98.600,0
h1,h14,97.907,0
h1,h15,N/A,100
h1,h16,98.046,0
h1,h17,100.601,0
h1,h18,94.754,0
h1,h19,101.662,0
h1,h20,156.907,0
h1,h21,121.811,0
h1,h22,120.725,0
h1,h23,91.148,0
h1,h24,122.239,0
h1,h25,104.883,0
h1,h26,116.295,0
h1,h27,98.718,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,110.002,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,102.548,0
h1,h4,93.933,0
h1,h5,105.504,0
h1,h6,110.443,0
h1,h7,108.151,0
h1,h8,101.964,0
h1,h9,99.608,0
h1,h10,93.843,0
h1,h11,97.286,0
h1,h12,105.665,0
h1,h13,114.407,0
h1,h14,115.366,0
h1,h15,N/A,100
h1,h16,95.386,0
h1,h17,95.591,0
h1,h18,102.116,0
h1,h19,112.778,0
h1,h20,100.363,0
h1,h21,100.331,0
h1,h22,109.585,0
h1,h23,102.845,0
h1,h24,105.273,0
h1,h25,103.241,0
h1,h26,99.465,0
h1,h27,100.620,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,95.106,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,107.155,0
h1,h4,113.930,0
h1,h5,99.132,0
h1,h6,96.566,0
h1,h7,108.957,0
h1,h8,112.207,0
h1,h9,113.139,0
h1,h10,121.132,0
h1,h11,107.304,0
h1,h12,104.613,0
h1,h13,114.743,0
h1,h14,118.445,0
h1,h15,N/A,100
h1,h16,108.923,0
h1,h17,105.005,0
h1,h18,100.359,0
h1,h19,106.730,0
h1,h20,114.158,0
h1,h21,111.117,0
h1,h22,118.998,0
h1,h23,124.312,0
h1,h24,113.485,0
h1,h25,103.265,0
h1,h26,109.143,0
h1,h27,107.450,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,100.730,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,101.025,0
h1,h4,106.219,0
h1,h5,102.281,0
h1,h6,108.468,0
h1,h7,98.690,0
h1,h8,97.966,0
h1,h9,109.064,0
h1,h10,112.018,0
h1,h11,104.915,0
h1,h12,104.778,0
h1,h13,101.663,0
h1,h14,99.737,0
h1,h15,N/A,100
h1,h16,109.122,0
h1,h17,99.616,0
h1,h18,103.198,0
h1,h19,89.975,0
h1,h20,93.213,0
h1,h21,102.005,0
h1,h22,104.394,0
h1,h23,95.712,0
h1,h24,100.565,0
h1,h25,95.608,0
h1,h26,101.241,0
h1,h27,114.970,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,104.424,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,110.095,0
h1,h4,107.779,0
h1,h5,100.006,0
h1,h6,105.860,0
h1,h7,113.044,0
h1,h8,97.430,0
h1,h9,106.947,0
h1,h10,105.494,0
h1,h11,109.000,0
h1,h12,109.128,0
h1,h13,114.353,0
h1,h14,113.724,0
h1,h15,N/A,100
h1,h16,109.347,0
h1,h17,98.767,0
h1,h18,103.497,0
h1,h19,125.104,0
h1,h20,114.319,0
h1,h21,104.187,0
h1,h22,105.606,0
h1,h23,124.205,0
h1,h24,106.136,0
h1,h25,98.774,0
h1,h26,110.404,0
h1,h27,111.928,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,107.599,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,102.817,0
h1,h4,105.919,0
h1,h5,106.319,0
h1,h6,106.723,0
h1,h7,101.177,0
h1,h8,104.201,0
h1,h9,100.415,0
h1,h10,103.299,0
h1,h11,107.751,0
h1,h12,134.401,0
h1,h13,104.107,0
h1,h14,111.579,0
h1,h15,N/A,100
h1,h16,102.944,0
h1,h17,95.213,0
h1,h18,110.670,0
h1,h19,105.489,0
h1,h20,106.552,0
h1,h21,108.193,0
h1,h22,99.921,0
h1,h23,104.846,0
h1,h24,108.703,0
h1,h25,92.233,0
h1,h26,112.080,0
h1,h27,114.577,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,103.608,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,123.183,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,N/A,100
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,114.948,0
h1,h4,106.594,0
h1,h5,104.214,0
h1,h6,109.451,0
h1,h7,121.000,0
h1,h8,113.928,0
h1,h9,106.639,0
h1,h10,113.116,0
h1,h11,115.932,0
h1,h12,102.887,0
h1,h13,110.089,0
h1,h14,95.796,0
h1,h15,N/A,100
h1,h16,104.647,0
h1,h17,108.454,0
h1,h18,106.339,0
h1,h19,111.587,0
h1,h20,124.231,0
h1,h21,99.956,0
h1,h22,113.425,0
h1,h23,111.191,0
h1,h24,101.484,0
h1,h25,115.012,0
h1,h26,118.762,0
h1,h27,104.292,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,92.086,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,158.539,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,201.153,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,94.887,0
h1,h4,98.910,0
h1,h5,93.762,0
h1,h6,104.841,0
h1,h7,94.199,0
h1,h8,107.613,0
h1,h9,90.238,0
h1,h10,93.820,0
h1,h11,93.099,0
h1,h12,98.154,0
h1,h13,95.159,0
h1,h14,95.576,0
h1,h15,N/A,100
h1,h16,98.465,0
h1,h17,101.981,0
h1,h18,102.173,0
h1,h19,93.312,0
h1,h20,96.686,0
h1,h21,121.638,0
h1,h22,145.222,0
h1,h23,134.858,0
h1,h24,105.008,0
h1,h25,124.512,0
h1,h26,126.222,0
h1,h27,100.212,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,105.510,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,121.179,0
h1,h35,N/A,100
h1,h36,N/A,100
h1,h37,165.908,0
h1,h38,N/A,100
h1,h39,N/A,100
h1,h2,N/A,100
h1,h3,103.067,0
h1,h4,106.789,0
h1,h5,107.642,0
h1,h6,107.188,0
h1,h7,93.158,0
h1,h8,98.725,0
h1,h9,104.700,0
h1,h10,117.008,0
h1,h11,111.849,0
h1,h12,105.138,0
h1,h13,109.108,0
h1,h14,101.145,0
h1,h15,N/A,100
h1,h16,107.907,0
h1,h17,105.186,0
h1,h18,105.316,0
h1,h19,99.762,0
h1,h20,104.780,0
h1,h21,107.913,0
h1,h22,98.088,0
h1,h23,101.929,0
h1,h24,96.772,0
h1,h25,98.667,0
h1,h26,107.267,0
h1,h27,100.446,0
h1,h28,N/A,100
h1,h29,N/A,100
h1,h30,N/A,100
h1,h31,102.818,0
h1,h32,N/A,100
h1,h33,N/A,100
h1,h34,N/A,100
h1,h35,N/A,100
h1,h36,N/A,100
