timestep,time_seconds,time_hours,pmu_id,gen_bus,rank,importance_score
1209,6045,1.679166667,7,37,8,0.189139679
1209,6045,1.679166667,6,36,9,0.078693627
1209,6045,1.679166667,10,31,10,0
1210,6050,1.680555556,2,32,1,0.893413803
1210,6050,1.680555556,1,30,2,0.724025148
1210,6050,1.680555556,8,38,3,0.422103527
1210,6050,1.680555556,9,39,4,0.34506727
1210,6050,1.680555556,3,33,5,0.308079219
1210,6050,1.680555556,5,35,6,0.306209225
1210,6050,1.680555556,4,34,7,0.234370375
1210,6050,1.680555556,7,37,8,0.189111531
1210,6050,1.680555556,6,36,9,0.078693676
1210,6050,1.680555556,10,31,10,0
1211,6055,1.681944444,2,32,1,0.894284664
1211,6055,1.681944444,1,30,2,0.724213814
1211,6055,1.681944444,8,38,3,0.422030472
1211,6055,1.681944444,9,39,4,0.345068138
1211,6055,1.681944444,3,33,5,0.30811245
1211,6055,1.681944444,5,35,6,0.306209225
1211,6055,1.681944444,4,34,7,0.234271132
1211,6055,1.681944444,7,37,8,0.189145249
1211,6055,1.681944444,6,36,9,0.078693616
1211,6055,1.681944444,10,31,10,0
1212,6060,1.683333333,2,32,1,0.892944852
1212,6060,1.683333333,1,30,2,0.723926217
1212,6060,1.683333333,8,38,3,0.422143393
1212,6060,1.683333333,9,39,4,0.345066802
1212,6060,1.683333333,3,33,5,0.308061856
1212,6060,1.683333333,5,35,6,0.306209225
1212,6060,1.683333333,4,34,7,0.234423052
1212,6060,1.683333333,7,37,8,0.189091759
1212,6060,1.683333333,6,36,9,0.078693707
1212,6060,1.683333333,10,31,10,0
1213,6065,1.684722222,2,32,1,0.89321219
1213,6065,1.684722222,1,30,2,0.723982674
1213,6065,1.684722222,8,38,3,0.42212062
1213,6065,1.684722222,9,39,4,0.345067068
1213,6065,1.684722222,3,33,5,0.308071736
1213,6065,1.684722222,5,35,6,0.306209225
1213,6065,1.684722222,4,34,7,0.23439307
1213,6065,1.684722222,7,37,8,0.18910292
1213,6065,1.684722222,6,36,9,0.078693689
1213,6065,1.684722222,10,31,10,0
1214,6070,1.686111111,2,32,1,0.894037434
1214,6070,1.686111111,1,30,2,0.724160097
1214,6070,1.686111111,8,38,3,0.422051068
1214,6070,1.686111111,9,39,4,0.34506789
1214,6070,1.686111111,3,33,5,0.308102935
1214,6070,1.686111111,5,35,6,0.306209225
1214,6070,1.686111111,4,34,7,0.234299488
1214,6070,1.686111111,7,37,8,0.189135627
1214,6070,1.686111111,6,36,9,0.078693633
1214,6070,1.686111111,10,31,10,0
1215,6075,1.6875,2,32,1,0.893461149
1215,6075,1.6875,1,30,2,0.724035996
1215,6075,1.6875,8,38,3,0.422099512
1215,6075,1.6875,9,39,4,0.345067315
1215,6075,1.6875,3,33,5,0.308081066
1215,6075,1.6875,5,35,6,0.306209225
1215,6075,1.6875,4,34,7,0.234364996
1215,6075,1.6875,7,37,8,0.189112798
1215,6075,1.6875,6,36,9,0.078693673
1215,6075,1.6875,10,31,10,0
1216,6080,1.688888889,2,32,1,0.892997405
1216,6080,1.688888889,1,30,2,0.723937887
1216,6080,1.688888889,8,38,3,0.4221389
1216,6080,1.688888889,9,39,4,0.345066853
1216,6080,1.688888889,3,33,5,0.30806385
1216,6080,1.688888889,5,35,6,0.306209225
1216,6080,1.688888889,4,34,7,0.234417145
1216,6080,1.688888889,7,37,8,0.189093432
1216,6080,1.688888889,6,36,9,0.078693703
1216,6080,1.688888889,10,31,10,0
1217,6085,1.690277778,2,32,1,0.893987872
1217,6085,1.690277778,1,30,2,0.724149831
1217,6085,1.690277778,8,38,3,0.422055204
1217,6085,1.690277778,9,39,4,0.345067839
1217,6085,1.690277778,3,33,5,0.30810108
1217,6085,1.690277778,5,35,6,0.306209225
1217,6085,1.690277778,4,34,7,0.234305132
1217,6085,1.690277778,7,37,8,0.189133282
1217,6085,1.690277778,6,36,9,0.078693637
1217,6085,1.690277778,10,31,10,0
1218,6090,1.691666667,2,32,1,0.893873361
1218,6090,1.691666667,1,30,2,0.724125185
1218,6090,1.691666667,8,38,3,0.422064791
1218,6090,1.691666667,9,39,4,0.345067725
1218,6090,1.691666667,3,33,5,0.308096718
1218,6090,1.691666667,5,35,6,0.306209225
1218,6090,1.691666667,4,34,7,0.234318194
1218,6090,1.691666667,7,37,8,0.189128683
1218,6090,1.691666667,6,36,9,0.078693645
1218,6090,1.691666667,10,31,10,0
1219,6095,1.693055556,2,32,1,0.894171258
1219,6095,1.693055556,1,30,2,0.724190255
1219,6095,1.693055556,8,38,3,0.422039888
1219,6095,1.693055556,9,39,4,0.345068021
1219,6095,1.693055556,3,33,5,0.308108177
1219,6095,1.693055556,5,35,6,0.306209225
1219,6095,1.693055556,4,34,7,0.234284108
1219,6095,1.693055556,7,37,8,0.189139886
1219,6095,1.693055556,6,36,9,0.078693624
1219,6095,1.693055556,10,31,10,0
1220,6100,1.694444444,2,32,1,0.893278118
1220,6100,1.694444444,1,30,2,0.723997862
1220,6100,1.694444444,8,38,3,0.422115006
1220,6100,1.694444444,9,39,4,0.345067131
1220,6100,1.694444444,3,33,5,0.308074306
1220,6100,1.694444444,5,35,6,0.306209225
1220,6100,1.694444444,4,34,7,0.234385602
1220,6100,1.694444444,7,37,8,0.189104579
1220,6100,1.694444444,6,36,9,0.078693685
1220,6100,1.694444444,10,31,10,0
1221,6105,1.695833333,2,32,1,0.893079422
1221,6105,1.695833333,1,30,2,0.723955935
1221,6105,1.695833333,8,38,3,0.422131898
1221,6105,1.695833333,9,39,4,0.345066933
1221,6105,1.695833333,3,33,5,0.30806695
1221,6105,1.695833333,5,35,6,0.306209225
1221,6105,1.695833333,4,34,7,0.234407923
1221,6105,1.695833333,7,37,8,0.189096204
1221,6105,1.695833333,6,36,9,0.078693698
1221,6105,1.695833333,10,31,10,0
1222,6110,1.697222222,2,32,1,0.892916469
1222,6110,1.697222222,1,30,2,0.723921824
1222,6110,1.697222222,8,38,3,0.422145797
1222,6110,1.697222222,9,39,4,0.34506677
1222,6110,1.697222222,3,33,5,0.308060971
1222,6110,1.697222222,5,35,6,0.306209225
1222,6110,1.697222222,4,34,7,0.234426162
1222,6110,1.697222222,7,37,8,0.189089155
1222,6110,1.697222222,6,36,9,0.078693709
1222,6110,1.697222222,10,31,10,0
1223,6115,1.698611111,2,32,1,0.893457653
1223,6115,1.698611111,1,30,2,0.724036543
1223,6115,1.698611111,8,38,3,0.422099789
1223,6115,1.698611111,9,39,4,0.345067309
1223,6115,1.698611111,3,33,5,0.308081059
1223,6115,1.698611111,5,35,6,0.306209225
1223,6115,1.698611111,4,34,7,0.234365336
1223,6115,1.698611111,7,37,8,0.189111519
1223,6115,1.698611111,6,36,9,0.078693673
1223,6115,1.698611111,10,31,10,0
1224,6120,1.7,2,32,1,0.89317399
1224,6120,1.7,1,30,2,0.723976505
1224,6120,1.7,8,38,3,0.422123842
1224,6120,1.7,9,39,4,0.345067026
1224,6120,1.7,3,33,5,0.308070507
1224,6120,1.7,5,35,6,0.306209225
1224,6120,1.7,4,34,7,0.234397283
1224,6120,1.7,7,37,8,0.189099634
1224,6120,1.7,6,36,9,0.078693692
1224,6120,1.7,10,31,10,0
1225,6125,1.701388889,2,32,1,0.893604427
1225,6125,1.701388889,1,30,2,0.724068416
1225,6125,1.701388889,8,38,3,0.422087388
1225,6125,1.701388889,9,39,4,0.345067454
1225,6125,1.701388889,3,33,5,0.308086625
1225,6125,1.701388889,5,35,6,0.306209225
1225,6125,1.701388889,4,34,7,0.234348708
1225,6125,1.701388889,7,37,8,0.189117031
1225,6125,1.701388889,6,36,9,0.078693663
1225,6125,1.701388889,10,31,10,0
1226,6130,1.702777778,2,32,1,0.893843535
1226,6130,1.702777778,1,30,2,0.724120184
1226,6130,1.702777778,8,38,3,0.422067271
1226,6130,1.702777778,9,39,4,0.345067692
1226,6130,1.702777778,3,33,5,0.308095716
1226,6130,1.702777778,5,35,6,0.306209225
1226,6130,1.702777778,4,34,7,0.234321529
1226,6130,1.702777778,7,37,8,0.189126257
1226,6130,1.702777778,6,36,9,0.078693646
1226,6130,1.702777778,10,31,10,0
1227,6135,1.704166667,2,32,1,0.894404171
1227,6135,1.704166667,1,30,2,0.724243064
1227,6135,1.704166667,8,38,3,0.422020507
1227,6135,1.704166667,9,39,4,0.345068251
1227,6135,1.704166667,3,33,5,0.308117361
1227,6135,1.704166667,5,35,6,0.306209225
1227,6135,1.704166667,4,34,7,0.234257217
1227,6135,1.704166667,7,37,8,0.18914714
1227,6135,1.704166667,6,36,9,0.078693607
1227,6135,1.704166667,10,31,10,0
1228,6140,1.705555556,2,32,1,0.893229608
1228,6140,1.705555556,1,30,2,0.72398909
1228,6140,1.705555556,8,38,3,0.422119104
1228,6140,1.705555556,9,39,4,0.345067079
1228,6140,1.705555556,3,33,5,0.308072649
1228,6140,1.705555556,5,35,6,0.306209225
1228,6140,1.705555556,4,34,7,0.234390997
1228,6140,1.705555556,7,37,8,0.189101231
1228,6140,1.705555556,6,36,9,0.078693688
1228,6140,1.705555556,10,31,10,0
1229,6145,1.706944444,2,32,1,0.89380078
1229,6145,1.706944444,1,30,2,0.724111408
1229,6145,1.706944444,8,38,3,0.422070854
1229,6145,1.706944444,9,39,4,0.345067648
1229,6145,1.706944444,3,33,5,0.308094131
1229,6145,1.706944444,5,35,6,0.306209225
1229,6145,1.706944444,4,34,7,0.234326376
1229,6145,1.706944444,7,37,8,0.189124178
1229,6145,1.706944444,6,36,9,0.078693649
1229,6145,1.706944444,10,31,10,0
1230,6150,1.708333333,2,32,1,0.893731636
1230,6150,1.708333333,1,30,2,0.724096645
1230,6150,1.708333333,8,38,3,0.422076663
1230,6150,1.708333333,9,39,4,0.345067579
1230,6150,1.708333333,3,33,5,0.30809152
1230,6150,1.708333333,5,35,6,0.306209225
1230,6150,1.708333333,4,34,7,0.234334233
1230,6150,1.708333333,7,37,8,0.189121322
1230,6150,1.708333333,6,36,9,0.078693654
1230,6150,1.708333333,10,31,10,0
1231,6155,1.709722222,2,32,1,0.893944074
1231,6155,1.709722222,1,30,2,0.72414277
1231,6155,1.709722222,8,38,3,0.422058832
1231,6155,1.709722222,9,39,4,0.34506779
1231,6155,1.709722222,3,33,5,0.308099628
1231,6155,1.709722222,5,35,6,0.306209225
1231,6155,1.709722222,4,34,7,0.234310026
1231,6155,1.709722222,7,37,8,0.189129466
1231,6155,1.709722222,6,36,9,0.078693639
1231,6155,1.709722222,10,31,10,0
1232,6160,1.711111111,2,32,1,0.893942707
1232,6160,1.711111111,1,30,2,0.724142618
1232,6160,1.711111111,8,38,3,0.422058944
1232,6160,1.711111111,9,39,4,0.345067789
1232,6160,1.711111111,3,33,5,0.308099589
1232,6160,1.711111111,5,35,6,0.306209225
1232,6160,1.711111111,4,34,7,0.234310176
1232,6160,1.711111111,7,37,8,0.189129288
1232,6160,1.711111111,6,36,9,0.078693639
1232,6160,1.711111111,10,31,10,0
1233,6165,1.7125,2,32,1,0.894125861
1233,6165,1.7125,1,30,2,0.724182675
1233,6165,1.7125,8,38,3,0.422043635
1233,6165,1.7125,9,39,4,0.345067971
1233,6165,1.7125,3,33,5,0.308106638
1233,6165,1.7125,5,35,6,0.306209225
1233,6165,1.7125,4,34,7,0.23428921
1233,6165,1.7125,7,37,8,0.189136147
1233,6165,1.7125,6,36,9,0.078693627
1233,6165,1.7125,10,31,10,0
1234,6170,1.713888889,2,32,1,0.893185491
1234,6170,1.713888889,1,30,2,0.723980523
1234,6170,1.713888889,8,38,3,0.422122843
1234,6170,1.713888889,9,39,4,0.345067033
1234,6170,1.713888889,3,33,5,0.308071088
1234,6170,1.713888889,5,35,6,0.306209225
1234,6170,1.713888889,4,34,7,0.234395925
1234,6170,1.713888889,7,37,8,0.189098709
1234,6170,1.713888889,6,36,9,0.078693691
1234,6170,1.713888889,10,31,10,0
1235,6175,1.715277778,2,32,1,0.893878482
1235,6175,1.715277778,1,30,2,0.724129003
1235,6175,1.715277778,8,38,3,0.422064321
1235,6175,1.715277778,9,39,4,0.345067724
1235,6175,1.715277778,3,33,5,0.308097164
1235,6175,1.715277778,5,35,6,0.306209225
1235,6175,1.715277778,4,34,7,0.23431749
1235,6175,1.715277778,7,37,8,0.189126528
1235,6175,1.715277778,6,36,9,0.078693644
1235,6175,1.715277778,10,31,10,0
1236,6180,1.716666667,2,32,1,0.893540526
1236,6180,1.716666667,1,30,2,0.72405635
1236,6180,1.716666667,8,38,3,0.422092757
1236,6180,1.716666667,9,39,4,0.345067386
1236,6180,1.716666667,3,33,5,0.308084372
1236,6180,1.716666667,5,35,6,0.306209225
1236,6180,1.716666667,4,34,7,0.234355875
1236,6180,1.716666667,7,37,8,0.189113036
1236,6180,1.716666667,6,36,9,0.078693667
1236,6180,1.716666667,10,31,10,0
1237,6185,1.718055556,2,32,1,0.892968227
1237,6185,1.718055556,1,30,2,0.723935088
1237,6185,1.718055556,8,38,3,0.422141347
1237,6185,1.718055556,9,39,4,0.345066816
1237,6185,1.718055556,3,33,5,0.308063109
1237,6185,1.718055556,5,35,6,0.306209225
1237,6185,1.718055556,4,34,7,0.234420275
1237,6185,1.718055556,7,37,8,0.189089223
1237,6185,1.718055556,6,36,9,0.078693705
1237,6185,1.718055556,10,31,10,0
1238,6190,1.719444444,2,32,1,0.894133954
1238,6190,1.719444444,1,30,2,0.724185102
1238,6190,1.719444444,8,38,3,0.42204295
1238,6190,1.719444444,9,39,4,0.345067978
1238,6190,1.719444444,3,33,5,0.308107009
1238,6190,1.719444444,5,35,6,0.306209225
1238,6190,1.719444444,4,34,7,0.234288252
1238,6190,1.719444444,7,37,8,0.189135884
1238,6190,1.719444444,6,36,9,0.078693626
1238,6190,1.719444444,10,31,10,0
1239,6195,1.720833333,2,32,1,0.894527677
1239,6195,1.720833333,1,30,2,0.724272192
1239,6195,1.720833333,8,38,3,0.422010256
1239,6195,1.720833333,9,39,4,0.345068371
1239,6195,1.720833333,3,33,5,0.308122346
1239,6195,1.720833333,5,35,6,0.306209225
1239,6195,1.720833333,4,34,7,0.234242847
1239,6195,1.720833333,7,37,8,0.18915009
1239,6195,1.720833333,6,36,9,0.078693598
1239,6195,1.720833333,10,31,10,0
1240,6200,1.722222222,2,32,1,0.894029452
1240,6200,1.722222222,1,30,2,0.724162623
1240,6200,1.722222222,8,38,3,0.422051669
1240,6200,1.722222222,9,39,4,0.345067873
1240,6200,1.722222222,3,33,5,0.308103018
1240,6200,1.722222222,5,35,6,0.306209225
1240,6200,1.722222222,4,34,7,0.23430021
1240,6200,1.722222222,7,37,8,0.189131631
1240,6200,1.722222222,6,36,9,0.078693633
1240,6200,1.722222222,10,31,10,0
1241,6205,1.723611111,2,32,1,0.893446397
1241,6205,1.723611111,1,30,2,0.724036925
1241,6205,1.723611111,8,38,3,0.422100702
1241,6205,1.723611111,9,39,4,0.345067291
1241,6205,1.723611111,3,33,5,0.308080904
1241,6205,1.723611111,5,35,6,0.306209225
1241,6205,1.723611111,4,34,7,0.234366489
1241,6205,1.723611111,7,37,8,0.189108611
1241,6205,1.723611111,6,36,9,0.078693673
1241,6205,1.723611111,10,31,10,0
1242,6210,1.725,2,32,1,0.894382639
1242,6210,1.725,1,30,2,0.724240317
1242,6210,1.725,8,38,3,0.422022259
1242,6210,1.725,9,39,4,0.345068225
1242,6210,1.725,3,33,5,0.3081167
1242,6210,1.725,5,35,6,0.306209225
1242,6210,1.725,4,34,7,0.234259611
1242,6210,1.725,7,37,8,0.189144632
1242,6210,1.725,6,36,9,0.078693608
1242,6210,1.725,10,31,10,0
1243,6215,1.726388889,2,32,1,0.892985277
1243,6215,1.726388889,1,30,2,0.723939445
1243,6215,1.726388889,8,38,3,0.422139881
1243,6215,1.726388889,9,39,4,0.345066831
1243,6215,1.726388889,3,33,5,0.308063812
1243,6215,1.726388889,5,35,6,0.306209225
1243,6215,1.726388889,4,34,7,0.234418335
1243,6215,1.726388889,7,37,8,0.189089258
1243,6215,1.726388889,6,36,9,0.078693704
1243,6215,1.726388889,10,31,10,0
1244,6220,1.727777778,2,32,1,0.892964449
1244,6220,1.727777778,1,30,2,0.723935141
1244,6220,1.727777778,8,38,3,0.422141658
1244,6220,1.727777778,9,39,4,0.34506681
1244,6220,1.727777778,3,33,5,0.308063054
1244,6220,1.727777778,5,35,6,0.306209225
1244,6220,1.727777778,4,34,7,0.234420664
1244,6220,1.727777778,7,37,8,0.189088306
1244,6220,1.727777778,6,36,9,0.078693705
1244,6220,1.727777778,10,31,10,0
1245,6225,1.729166667,2,32,1,0.89328953
1245,6225,1.729166667,1,30,2,0.724003978
1245,6225,1.729166667,8,38,3,0.422113987
1245,6225,1.729166667,9,39,4,0.345067133
1245,6225,1.729166667,3,33,5,0.308075089
1245,6225,1.729166667,5,35,6,0.306209225
1245,6225,1.729166667,4,34,7,0.234384163
1245,6225,1.729166667,7,37,8,0.189101785
1245,6225,1.729166667,6,36,9,0.078693683
1245,6225,1.729166667,10,31,10,0
1246,6230,1.730555556,2,32,1,0.894174975
1246,6230,1.730555556,1,30,2,0.724195191
1246,6230,1.730555556,8,38,3,0.422039512
1246,6230,1.730555556,9,39,4,0.345068016
1246,6230,1.730555556,3,33,5,0.308108693
1246,6230,1.730555556,5,35,6,0.306209225
1246,6230,1.730555556,4,34,7,0.234283494
1246,6230,1.730555556,7,37,8,0.189136469
1246,6230,1.730555556,6,36,9,0.078693623
1246,6230,1.730555556,10,31,10,0
1247,6235,1.731944444,2,32,1,0.894499142
1247,6235,1.731944444,1,30,2,0.72426696
1247,6235,1.731944444,8,38,3,0.422012596
1247,6235,1.731944444,9,39,4,0.34506834
1247,6235,1.731944444,3,33,5,0.308121325
1247,6235,1.731944444,5,35,6,0.306209225
1247,6235,1.731944444,4,34,7,0.234246101
1247,6235,1.731944444,7,37,8,0.189148122
1247,6235,1.731944444,6,36,9,0.0786936
1247,6235,1.731944444,10,31,10,0
1248,6240,1.733333333,2,32,1,0.893982994
1248,6240,1.733333333,1,30,2,0.724153603
1248,6240,1.733333333,8,38,3,0.422055537
1248,6240,1.733333333,9,39,4,0.345067824
1248,6240,1.733333333,3,33,5,0.308101337
1248,6240,1.733333333,5,35,6,0.306209225
1248,6240,1.733333333,4,34,7,0.234305474
1248,6240,1.733333333,7,37,8,0.189128903
1248,6240,1.733333333,6,36,9,0.078693636
1248,6240,1.733333333,10,31,10,0
1249,6245,1.734722222,2,32,1,0.894409367
1249,6245,1.734722222,1,30,2,0.724247261
1249,6245,1.734722222,8,38,3,0.422020026
1249,6245,1.734722222,9,39,4,0.345068249
1249,6245,1.734722222,3,33,5,0.308117833
1249,6245,1.734722222,5,35,6,0.306209225
1249,6245,1.734722222,4,34,7,0.234256476
1249,6245,1.734722222,7,37,8,0.189144716
1249,6245,1.734722222,6,36,9,0.078693606
1249,6245,1.734722222,10,31,10,0
1250,6250,1.736111111,2,32,1,0.894230819
1250,6250,1.736111111,1,30,2,0.724207961
1250,6250,1.736111111,8,38,3,0.422034854
1250,6250,1.736111111,9,39,4,0.345068071
1250,6250,1.736111111,3,33,5,0.308110899
1250,6250,1.736111111,5,35,6,0.306209225
1250,6250,1.736111111,4,34,7,0.234277053
1250,6250,1.736111111,7,37,8,0.189138106
1250,6250,1.736111111,6,36,9,0.078693619
1250,6250,1.736111111,10,31,10,0
1251,6255,1.7375,2,32,1,0.89445392
1251,6255,1.7375,1,30,2,0.724257265
1251,6255,1.7375,8,38,3,0.422016333
1251,6255,1.7375,9,39,4,0.345068294
1251,6255,1.7375,3,33,5,0.308119585
1251,6255,1.7375,5,35,6,0.306209225
1251,6255,1.7375,4,34,7,0.23425132
1251,6255,1.7375,7,37,8,0.189146209
1251,6255,1.7375,6,36,9,0.078693603
1251,6255,1.7375,10,31,10,0
1252,6260,1.738888889,2,32,1,0.893579897
1252,6260,1.738888889,1,30,2,0.724066763
1252,6260,1.738888889,8,38,3,0.422089405
1252,6260,1.738888889,9,39,4,0.345067421
1252,6260,1.738888889,3,33,5,0.308086041
1252,6260,1.738888889,5,35,6,0.306209225
1252,6260,1.738888889,4,34,7,0.234351332
1252,6260,1.738888889,7,37,8,0.189112883
1252,6260,1.738888889,6,36,9,0.078693664
1252,6260,1.738888889,10,31,10,0
1253,6265,1.740277778,2,32,1,0.893606679
1253,6265,1.740277778,1,30,2,0.724072539
1253,6265,1.740277778,8,38,3,0.422087145
1253,6265,1.740277778,9,39,4,0.345067448
1253,6265,1.740277778,3,33,5,0.308087054
1253,6265,1.740277778,5,35,6,0.306209225
1253,6265,1.740277778,4,34,7,0.234348296
1253,6265,1.740277778,7,37,8,0.18911393
1253,6265,1.740277778,6,36,9,0.078693662
1253,6265,1.740277778,10,31,10,0
1254,6270,1.741666667,2,32,1,0.893589119
1254,6270,1.741666667,1,30,2,0.724068857
1254,6270,1.741666667,8,38,3,0.422088625
1254,6270,1.741666667,9,39,4,0.34506743
1254,6270,1.741666667,3,33,5,0.3080864
1254,6270,1.741666667,5,35,6,0.306209225
1254,6270,1.741666667,4,34,7,0.234350282
1254,6270,1.741666667,7,37,8,0.189113151
1254,6270,1.741666667,6,36,9,0.078693663
1254,6270,1.741666667,10,31,10,0
1255,6275,1.743055556,2,32,1,0.893419412
1255,6275,1.743055556,1,30,2,0.724032666
1255,6275,1.743055556,8,38,3,0.422102964
1255,6275,1.743055556,9,39,4,0.34506726
1255,6275,1.743055556,3,33,5,0.308080037
1255,6275,1.743055556,5,35,6,0.306209225
1255,6275,1.743055556,4,34,7,0.234369473
1255,6275,1.743055556,7,37,8,0.189106192
1255,6275,1.743055556,6,36,9,0.078693675
1255,6275,1.743055556,10,31,10,0
1256,6280,1.744444444,2,32,1,0.893230515
1256,6280,1.744444444,1,30,2,0.723992634
1256,6280,1.744444444,8,38,3,0.422118981
1256,6280,1.744444444,9,39,4,0.345067072
1256,6280,1.744444444,3,33,5,0.308073009
1256,6280,1.744444444,5,35,6,0.306209225
1256,6280,1.744444444,4,34,7,0.234390756
1256,6280,1.744444444,7,37,8,0.1890983
1256,6280,1.744444444,6,36,9,0.078693687
1256,6280,1.744444444,10,31,10,0
1257,6285,1.745833333,2,32,1,0.893972175
1257,6285,1.745833333,1,30,2,0.72415203
1257,6285,1.745833333,8,38,3,0.42205643
1257,6285,1.745833333,9,39,4,0.345067811
1257,6285,1.745833333,3,33,5,0.308100994
1257,6285,1.745833333,5,35,6,0.306209225
1257,6285,1.745833333,4,34,7,0.234306676
1257,6285,1.745833333,7,37,8,0.18912781
1257,6285,1.745833333,6,36,9,0.078693637
1257,6285,1.745833333,10,31,10,0
1258,6290,1.747222222,2,32,1,0.894305262
1258,6290,1.747222222,1,30,2,0.724225164
1258,6290,1.747222222,8,38,3,0.42202865
1258,6290,1.747222222,9,39,4,0.345068143
1258,6290,1.747222222,3,33,5,0.308113859
1258,6290,1.747222222,5,35,6,0.306209225
1258,6290,1.747222222,4,34,7,0.234268447
1258,6290,1.747222222,7,37,8,0.189140149
1258,6290,1.747222222,6,36,9,0.078693613
1258,6290,1.747222222,10,31,10,0
1259,6295,1.748611111,2,32,1,0.894448304
1259,6295,1.748611111,1,30,2,0.724256935
1259,6295,1.748611111,8,38,3,0.422016783
1259,6295,1.748611111,9,39,4,0.345068286
1259,6295,1.748611111,3,33,5,0.308119446
1259,6295,1.748611111,5,35,6,0.306209225
1259,6295,1.748611111,4,34,7,0.234251927
1259,6295,1.748611111,7,37,8,0.189145222
1259,6295,1.748611111,6,36,9,0.078693603
1259,6295,1.748611111,10,31,10,0
1260,6300,1.75,2,32,1,0.893049724
1260,6300,1.75,1,30,2,0.723954989
1260,6300,1.75,8,38,3,0.422134358
1260,6300,1.75,9,39,4,0.34506689
1260,6300,1.75,3,33,5,0.308066378
1260,6300,1.75,5,35,6,0.306209225
1260,6300,1.75,4,34,7,0.234411035
1260,6300,1.75,7,37,8,0.189090225
1260,6300,1.75,6,36,9,0.078693699
1260,6300,1.75,10,31,10,0
1261,6305,1.751388889,2,32,1,0.892972936
1261,6305,1.751388889,1,30,2,0.723938876
1261,6305,1.751388889,8,38,3,0.422140908
1261,6305,1.751388889,9,39,4,0.345066813
1261,6305,1.751388889,3,33,5,0.308063559
1261,6305,1.751388889,5,35,6,0.306209225
1261,6305,1.751388889,4,34,7,0.234419635
1261,6305,1.751388889,7,37,8,0.189086926
1261,6305,1.751388889,6,36,9,0.078693704
1261,6305,1.751388889,10,31,10,0
1262,6310,1.752777778,2,32,1,0.893244658
1262,6310,1.752777778,1,30,2,0.723996404
1262,6310,1.752777778,8,38,3,0.422117769
1262,6310,1.752777778,9,39,4,0.345067084
1262,6310,1.752777778,3,33,5,0.308073609
1262,6310,1.752777778,5,35,6,0.306209225
1262,6310,1.752777778,4,34,7,0.234389133
1262,6310,1.752777778,7,37,8,0.189098203
1262,6310,1.752777778,6,36,9,0.078693686
1262,6310,1.752777778,10,31,10,0
1263,6315,1.754166667,2,32,1,0.893650373
1263,6315,1.754166667,1,30,2,0.72408325
1263,6315,1.754166667,8,38,3,0.422083443
1263,6315,1.754166667,9,39,4,0.345067488
1263,6315,1.754166667,3,33,5,0.308088828
1263,6315,1.754166667,5,35,6,0.306209225
1263,6315,1.754166667,4,34,7,0.234343284
1263,6315,1.754166667,7,37,8,0.189114513
1263,6315,1.754166667,6,36,9,0.078693659
1263,6315,1.754166667,10,31,10,0
1264,6320,1.755555556,2,32,1,0.892968155
1264,6320,1.755555556,1,30,2,0.723938435
1264,6320,1.755555556,8,38,3,0.422141308
1264,6320,1.755555556,9,39,4,0.345066807
1264,6320,1.755555556,3,33,5,0.308063439
1264,6320,1.755555556,5,35,6,0.306209225
1264,6320,1.755555556,4,34,7,0.234420147
1264,6320,1.755555556,7,37,8,0.189086219
1264,6320,1.755555556,6,36,9,0.078693704
1264,6320,1.755555556,10,31,10,0
1265,6325,1.756944444,2,32,1,0.893182471
1265,6325,1.756944444,1,30,2,0.723983823
1265,6325,1.756944444,8,38,3,0.422123045
1265,6325,1.756944444,9,39,4,0.34506702
1265,6325,1.756944444,3,33,5,0.30807136
1265,6325,1.756944444,5,35,6,0.306209225
1265,6325,1.756944444,4,34,7,0.234396102
1265,6325,1.756944444,7,37,8,0.189095088
1265,6325,1.756944444,6,36,9,0.07869369
1265,6325,1.756944444,10,31,10,0
1266,6330,1.758333333,2,32,1,0.894422773
1266,6330,1.758333333,1,30,2,0.724252416
1266,6330,1.758333333,8,38,3,0.422018878
1266,6330,1.758333333,9,39,4,0.345068258
1266,6330,1.758333333,3,33,5,0.308118548
1266,6330,1.758333333,5,35,6,0.306209225
1266,6330,1.758333333,4,34,7,0.234254826
1266,6330,1.758333333,7,37,8,0.189143324
1266,6330,1.758333333,6,36,9,0.078693605
1266,6330,1.758333333,10,31,10,0
1267,6335,1.759722222,2,32,1,0.893646434
1267,6335,1.759722222,1,30,2,0.724083256
1267,6335,1.759722222,8,38,3,0.422083762
1267,6335,1.759722222,9,39,4,0.345067482
1267,6335,1.759722222,3,33,5,0.308088759
1267,6335,1.759722222,5,35,6,0.306209225
1267,6335,1.759722222,4,34,7,0.234343695
1267,6335,1.759722222,7,37,8,0.189113609
1267,6335,1.759722222,6,36,9,0.078693659
1267,6335,1.759722222,10,31,10,0
1268,6340,1.761111111,2,32,1,0.893542877
1268,6340,1.761111111,1,30,2,0.724061154
1268,6340,1.761111111,8,38,3,0.422092495
1268,6340,1.761111111,9,39,4,0.345067379
1268,6340,1.761111111,3,33,5,0.308084868
1268,6340,1.761111111,5,35,6,0.306209225
1268,6340,1.761111111,4,34,7,0.234355426
1268,6340,1.761111111,7,37,8,0.189109351
1268,6340,1.761111111,6,36,9,0.078693666
1268,6340,1.761111111,10,31,10,0
1269,6345,1.7625,2,32,1,0.894266057
1269,6345,1.7625,1,30,2,0.724218313
