step,h30_score,h30_kappa,h30_r_i,h30_T_i,h30_age,h30_status,h31_score,h31_kappa,h31_r_i,h31_T_i,h31_age,h31_status,h32_score,h32_kappa,h32_r_i,h32_T_i,h32_age,h32_status,h33_score,h33_kappa,h33_r_i,h33_T_i,h33_age,h33_status,h34_score,h34_kappa,h34_r_i,h34_T_i,h34_age,h34_status,h35_score,h35_kappa,h35_r_i,h35_T_i,h35_age,h35_status,h36_score,h36_kappa,h36_r_i,h36_T_i,h36_age,h36_status,h37_score,h37_kappa,h37_r_i,h37_T_i,h37_age,h37_status,h38_score,h38_kappa,h38_r_i,h38_T_i,h38_age,h38_status,h39_score,h39_kappa,h39_r_i,h39_T_i,h39_age,h39_status
3018,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3024,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3030,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3036,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3042,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3048,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3054,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3060,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3066,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3072,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3078,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3084,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3090,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3096,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3102,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3108,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3114,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3120,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3126,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3132,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3138,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3144,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3150,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3156,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3162,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3168,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3174,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3180,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3186,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3192,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3198,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3204,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3210,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3216,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3222,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3228,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3234,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.85,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.94,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0
3240,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3246,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3252,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3258,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3264,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3270,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3276,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3282,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3288,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3294,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3300,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3306,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3312,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3318,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3324,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3330,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3336,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3342,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3348,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3354,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
3360,-0.1364,0.79,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.67,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.76,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
