timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-01T19:31:00.480299,10.0.0.6,00:00:00:00:00:18,of:0000000000000005,5,49414,1165918,623,12382,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.1,00:00:00:00:00:01,of:0000000000000001,4,869842,2464382,10711,25556,0.002,0.0,2.03,0.63
2026-07-01T19:31:00.480299,10.0.0.2,00:00:00:00:00:1A,of:0000000000000005,7,45326,1171874,557,12520,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.252,00:00:00:00:00:20,of:0000000000000006,7,51472,1174980,644,12540,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.210,00:00:00:00:00:17,of:0000000000000005,4,49610,1174226,611,12548,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.16,00:00:00:00:00:1B,of:0000000000000005,8,54426,1170572,691,12429,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.236,00:00:00:00:00:16,of:0000000000000005,3,41148,1161102,520,12328,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.225,00:00:00:00:00:02,of:0000000000000002,3,52172,1174920,632,12541,0.001,0.0,1.2,0.0
2026-07-01T19:31:00.480299,10.0.0.250,00:00:00:00:00:15,of:0000000000000004,8,49540,1167420,618,12408,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.169,00:00:00:00:00:0B,of:0000000000000003,5,46838,1171432,573,12492,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.251,00:00:00:00:00:13,of:0000000000000004,6,49050,1166754,609,12410,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.7,00:00:00:00:00:1F,of:0000000000000006,6,54182,1171312,687,12442,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.17,00:00:00:00:00:14,of:0000000000000004,7,55462,1180356,681,12620,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.25,00:00:00:00:00:19,of:0000000000000005,6,46054,1164210,583,12370,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.243,00:00:00:00:00:0A,of:0000000000000003,4,44304,1176464,530,12610,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.19,00:00:00:00:00:1E,of:0000000000000006,5,54874,1171608,689,12448,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.8,00:00:00:00:00:0F,of:0000000000000003,9,51906,1174288,633,12524,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.240,00:00:00:00:00:10,of:0000000000000004,3,48484,1168982,596,12439,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.12,00:00:00:00:00:11,of:0000000000000004,4,49582,1172028,611,12490,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.234,00:00:00:00:00:27,of:0000000000000007,8,56064,1173000,716,12474,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.15,00:00:00:00:00:0E,of:0000000000000003,8,54300,1171961,666,12475,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.21,00:00:00:00:00:26,of:0000000000000007,7,59642,1175716,767,12502,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.246,00:00:00:00:00:12,of:0000000000000004,5,49498,1166910,617,12407,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.9,00:00:00:00:00:0D,of:0000000000000003,7,57058,1184946,693,12700,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.245,00:00:00:00:00:0C,of:0000000000000003,6,50450,1172356,611,12494,0.001,0.0,1.27,0.0
2026-07-01T19:31:00.480299,10.0.0.13,00:00:00:00:00:24,of:0000000000000007,5,57312,1175184,736,12512,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.14,00:00:00:00:00:25,of:0000000000000007,6,46476,1164272,588,12356,0.001,0.0,1.27,0.23
2026-07-01T19:31:00.480299,10.0.0.254,00:00:00:00:00:08,of:0000000000000002,9,57870,1178448,705,12577,0.001,0.0,1.2,0.0
2026-07-01T19:31:30.514436,10.0.0.190,00:00:00:00:00:22,of:0000000000000007,3,60000,1180046,748,12550,0.001,0.0,1.1,0.37
2026-07-01T19:31:30.514436,10.0.0.247,00:00:00:00:00:21,of:0000000000000006,8,55042,1173004,691,12441,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.102,00:00:00:00:00:07,of:0000000000000002,8,50310,1181078,603,12645,0.001,0.0,0.87,0.0
2026-07-01T19:31:30.514436,10.0.0.5,00:00:00:00:00:09,of:0000000000000003,3,47846,1173912,589,12509,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.23,00:00:00:00:00:23,of:0000000000000007,4,53532,1179284,664,12575,0.001,0.0,1.07,0.33
2026-07-01T19:31:30.514436,10.0.0.18,00:00:00:00:00:06,of:0000000000000002,7,48490,1174298,591,12516,0.001,0.0,0.87,0.0
2026-07-01T19:31:30.514436,10.0.0.4,00:00:00:00:00:05,of:0000000000000002,6,52368,1176048,644,12531,0.001,0.0,0.9,0.03
