timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-13T22:45:29.675961,of:000000000000000b:2 -> of:000000000000000c:2,13100,13100,1806528,1806528,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:000000000000000c:3 -> of:000000000000000d:3,12580,12580,1755568,1755568,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000005:2 -> of:0000000000000009:3,12582,12582,1743380,1743380,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:000000000000000b:3 -> of:000000000000000d:2,13102,13102,1806620,1806620,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000004:2 -> of:0000000000000009:2,13102,13102,1794360,1794360,0.001,0.001,1.2,1.2
2026-07-13T22:45:29.675961,of:0000000000000009:1 -> of:000000000000000c:6,13063,13063,1796740,1796740,0.001,0.001,1.2,1.2
2026-07-13T22:45:59.780182,of:0000000000000008:1 -> of:000000000000000b:6,12584,12584,1751450,1751450,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000003:2 -> of:0000000000000008:3,12622,12622,1748960,1748960,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000002:2 -> of:0000000000000008:2,12622,12622,1748960,1748960,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000007:2 -> of:000000000000000a:3,12622,12622,1755174,1755174,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000007:1 -> of:000000000000000d:5,15746,15746,2061346,2061346,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000003:1 -> of:000000000000000b:5,16301,16301,2115716,2115716,0.002,0.002,2.26,2.26
2026-07-13T22:45:59.780182,of:0000000000000006:1 -> of:000000000000000d:4,15222,15222,2009974,2009974,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000006:2 -> of:000000000000000a:2,13146,13146,1806546,1806546,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000001:3 -> of:000000000000000d:1,18384,18384,2319890,2319890,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000002:1 -> of:000000000000000b:4,16297,16297,2115324,2115324,0.002,0.002,2.26,2.26
2026-07-13T22:45:59.780182,of:0000000000000001:2 -> of:000000000000000c:1,18426,18426,2323986,2323986,0.002,0.002,2.59,2.59
2026-07-13T22:45:59.780182,of:0000000000000001:1 -> of:000000000000000b:1,21062,21062,2582314,2582314,0.003,0.003,3.32,3.32
2026-07-13T22:45:59.780182,of:0000000000000004:1 -> of:000000000000000c:4,15246,15246,2012346,2012346,0.002,0.002,1.99,1.99
2026-07-13T22:45:59.780182,of:0000000000000005:1 -> of:000000000000000c:5,15764,15764,2063090,2063090,0.002,0.002,1.93,1.93
2026-07-13T22:45:59.780182,of:000000000000000a:1 -> of:000000000000000d:6,13108,13108,1809036,1809036,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:000000000000000b:2 -> of:000000000000000c:2,13144,13144,1812520,1812520,0.002,0.002,1.46,1.46
2026-07-13T22:45:59.780182,of:000000000000000c:3 -> of:000000000000000d:3,12620,12620,1761168,1761168,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000005:2 -> of:0000000000000009:3,12622,12622,1748940,1748940,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:000000000000000b:3 -> of:000000000000000d:2,13142,13142,1812220,1812220,0.001,0.001,1.33,1.33
2026-07-13T22:45:59.780182,of:0000000000000004:2 -> of:0000000000000009:2,13146,13146,1800312,1800312,0.002,0.002,1.46,1.46
2026-07-13T22:45:59.780182,of:0000000000000009:1 -> of:000000000000000c:6,13107,13107,1802712,1802712,0.002,0.002,1.46,1.46
2026-07-13T22:46:29.916098,of:0000000000000008:1 -> of:000000000000000b:6,12620,12620,1756472,1756472,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000003:2 -> of:0000000000000008:3,12658,12658,1753964,1753964,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000002:2 -> of:0000000000000008:2,12658,12658,1753964,1753964,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000007:2 -> of:000000000000000a:3,12658,12658,1760196,1760196,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000007:1 -> of:000000000000000d:5,15806,15806,2068720,2068720,0.002,0.002,1.99,1.99
2026-07-13T22:46:29.916098,of:0000000000000003:1 -> of:000000000000000b:5,16337,16337,2120738,2120738,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000006:1 -> of:000000000000000d:4,15278,15278,2016956,2016956,0.002,0.002,1.86,1.86
2026-07-13T22:46:29.916098,of:0000000000000006:2 -> of:000000000000000a:2,13186,13186,1811960,1811960,0.001,0.001,1.33,1.33
2026-07-13T22:46:29.916098,of:0000000000000001:3 -> of:000000000000000d:1,18464,18464,2329224,2329224,0.002,0.002,2.65,2.65
2026-07-13T22:46:29.916098,of:0000000000000002:1 -> of:000000000000000b:4,16333,16333,2120346,2120346,0.001,0.001,1.19,1.19
2026-07-13T22:46:29.916098,of:0000000000000001:2 -> of:000000000000000c:1,18470,18470,2329874,2329876,0.002,0.002,1.46,1.46
2026-07-13T22:46:29.916098,of:0000000000000001:1 -> of:000000000000000b:1,21102,21102,2587728,2587728,0.001,0.001,1.33,1.33
2026-07-13T22:46:29.916098,of:0000000000000004:1 -> of:000000000000000c:4,15284,15284,2017646,2017648,0.001,0.001,1.26,1.26
2026-07-13T22:46:29.916098,of:0000000000000005:1 -> of:000000000000000c:5,15808,15808,2068978,2068980,0.002,0.002,1.46,1.46
2026-07-13T22:46:29.916098,of:000000000000000a:1 -> of:000000000000000d:6,13148,13148,1814468,1814468,0.001,0.001,1.33,1.33
2026-07-13T22:46:29.916098,of:000000000000000b:2 -> of:000000000000000c:2,13182,13182,1817840,1817840,0.001,0.001,1.26,1.26
2026-07-13T22:46:29.916098,of:000000000000000c:3 -> of:000000000000000d:3,12658,12658,1766488,1766488,0.001,0.001,1.26,1.26
2026-07-13T22:46:29.916098,of:0000000000000005:2 -> of:0000000000000009:3,12658,12658,1753944,1753944,0.001,0.001,1.19,1.19
