action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
route_mutation,20260630T224528_888834,of:0000000000000004:1 -> of:000000000000000c:4,0.194,0.2425,0.194,0.194,247.38,2026-06-30T22:45:28,0.194,246.92
route_mutation,20260630T224528_888834,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.46,2026-06-30T22:45:28,0.002,2.43
route_mutation,20260630T224528_888834,of:000000000000000a:1 -> of:000000000000000d:6,0.515,0.6437499999999999,0.515,0.515,45.19,2026-06-30T22:45:28,0.515,45.19
route_mutation,20260630T224528_888834,of:000000000000000b:3 -> of:000000000000000d:2,0.516,0.645,0.516,0.516,46.16,2026-06-30T22:45:28,0.516,46.16
route_mutation,20260630T224528_888834,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,3.53,2026-06-30T22:45:28,0.002,3.53
route_mutation,20260630T224528_888834,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,3.39,2026-06-30T22:45:28,0.002,3.39
route_mutation,20260630T224528_888834,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.16,2026-06-30T22:45:28,0.002,2.16
route_mutation,20260630T224528_888834,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,3.13,2026-06-30T22:45:28,0.002,3.13
route_mutation,20260630T224528_888834,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,3.26,2026-06-30T22:45:28,0.002,3.26
route_mutation,20260630T224528_888834,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.03,2026-06-30T22:45:28,0.002,2.03
route_mutation,20260630T224528_888834,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.96,2026-06-30T22:45:28,0.002,2.96
route_mutation,20260630T224528_888834,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.7,2026-06-30T22:45:28,0.002,2.7
route_mutation,20260630T224528_888834,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.99,2026-06-30T22:45:28,0.002,2.99
route_mutation,20260630T224528_888834,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.03,2026-06-30T22:45:28,0.002,2.03
route_mutation,20260630T224528_888834,of:0000000000000007:2 -> of:000000000000000a:3,0.516,0.645,0.516,0.516,46.16,2026-06-30T22:45:28,0.516,46.16
route_mutation,20260630T224528_888834,of:0000000000000002:2 -> of:0000000000000008:2,0.516,0.645,0.516,0.516,46.16,2026-06-30T22:45:28,0.516,46.16
route_mutation,20260630T224528_888834,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.99,2026-06-30T22:45:28,0.002,2.99
route_mutation,20260630T224528_888834,of:0000000000000008:1 -> of:000000000000000b:6,0.515,0.6437499999999999,0.515,0.515,45.19,2026-06-30T22:45:28,0.515,45.16
route_mutation,20260630T224528_888834,of:0000000000000004:2 -> of:0000000000000009:2,0.195,0.24375,0.195,0.194,248.28,2026-06-30T22:45:28,0.195,248.85
route_mutation,20260630T224528_888834,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.03,2026-06-30T22:45:28,0.002,2.03
route_mutation,20260630T224528_888834,of:0000000000000009:1 -> of:000000000000000c:6,0.194,0.2425,0.194,0.194,247.92,2026-06-30T22:45:28,0.194,247.78
ip_shuffle,20260630T224559_245281,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.66,2026-06-30T22:45:59,0.002,2.66
ip_shuffle,20260630T224559_245281,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.63,2026-06-30T22:45:59,0.002,2.66
ip_shuffle,20260630T224559_245281,of:000000000000000a:1 -> of:000000000000000d:6,0.447,0.55875,0.447,0.447,40.49,2026-06-30T22:45:59,0.447,40.49
ip_shuffle,20260630T224559_245281,of:000000000000000b:3 -> of:000000000000000d:2,0.448,0.5599999999999999,0.448,0.448,42.02,2026-06-30T22:45:59,0.448,41.96
ip_shuffle,20260630T224559_245281,of:000000000000000c:3 -> of:000000000000000d:3,0.003,0.00375,0.003,0.003,4.96,2026-06-30T22:45:59,0.003,4.89
ip_shuffle,20260630T224559_245281,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,4.26,2026-06-30T22:45:59,0.002,4.26
ip_shuffle,20260630T224559_245281,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.96,2026-06-30T22:45:59,0.002,2.89
ip_shuffle,20260630T224559_245281,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,4.26,2026-06-30T22:45:59,0.002,4.26
ip_shuffle,20260630T224559_245281,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,3.29,2026-06-30T22:45:59,0.002,3.29
ip_shuffle,20260630T224559_245281,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.73,2026-06-30T22:45:59,0.002,2.66
ip_shuffle,20260630T224559_245281,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,3.56,2026-06-30T22:45:59,0.002,3.56
ip_shuffle,20260630T224559_245281,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,3.09,2026-06-30T22:45:59,0.002,3.09
ip_shuffle,20260630T224559_245281,of:0000000000000006:2 -> of:000000000000000a:2,0.003,0.00375,0.003,0.003,4.72,2026-06-30T22:45:59,0.003,4.72
ip_shuffle,20260630T224559_245281,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,3.59,2026-06-30T22:45:59,0.002,3.59
ip_shuffle,20260630T224559_245281,of:0000000000000007:2 -> of:000000000000000a:3,0.448,0.5599999999999999,0.448,0.448,42.06,2026-06-30T22:45:59,0.448,42.12
ip_shuffle,20260630T224559_245281,of:0000000000000002:2 -> of:0000000000000008:2,0.448,0.5599999999999999,0.448,0.448,41.72,2026-06-30T22:45:59,0.448,41.69
ip_shuffle,20260630T224559_245281,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,4.26,2026-06-30T22:45:59,0.002,4.26
ip_shuffle,20260630T224559_245281,of:0000000000000008:1 -> of:000000000000000b:6,0.448,0.5599999999999999,0.448,0.447,40.16,2026-06-30T22:45:59,0.448,40.16
ip_shuffle,20260630T224559_245281,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,4.33,2026-06-30T22:45:59,0.002,4.26
ip_shuffle,20260630T224559_245281,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.73,2026-06-30T22:45:59,0.002,2.66
ip_shuffle,20260630T224559_245281,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.73,2026-06-30T22:45:59,0.002,2.66
route_mutation,20260630T224811_666172,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.23,2026-06-30T22:48:11,0.001,1.23
route_mutation,20260630T224811_666172,of:000000000000000a:1 -> of:000000000000000d:6,0.314,0.39249999999999996,0.314,0.314,27.93,2026-06-30T22:48:11,0.314,27.91
route_mutation,20260630T224811_666172,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.8,2026-06-30T22:48:11,0.001,1.81
route_mutation,20260630T224811_666172,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.78,2026-06-30T22:48:11,0.001,1.81
route_mutation,20260630T224811_666172,of:000000000000000b:3 -> of:000000000000000d:2,0.314,0.39249999999999996,0.314,0.314,28.04,2026-06-30T22:48:11,0.314,28.05
route_mutation,20260630T224811_666172,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.19,2026-06-30T22:48:11,0.001,1.23
route_mutation,20260630T224811_666172,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.23,2026-06-30T22:48:11,0.001,1.23
route_mutation,20260630T224811_666172,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.96,2026-06-30T22:48:11,0.001,1.96
route_mutation,20260630T224811_666172,of:0000000000000006:1 -> of:000000000000000d:4,0.001,0.00125,0.001,0.001,1.49,2026-06-30T22:48:11,0.001,1.49
route_mutation,20260630T224811_666172,of:0000000000000002:1 -> of:000000000000000b:4,0.003,0.00375,0.003,0.003,4.41,2026-06-30T22:48:11,0.003,4.44
route_mutation,20260630T224811_666172,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.22,2026-06-30T22:48:11,0.002,2.22
route_mutation,20260630T224811_666172,of:0000000000000003:1 -> of:000000000000000b:5,0.001,0.00125,0.001,0.001,1.19,2026-06-30T22:48:11,0.001,1.23
route_mutation,20260630T224811_666172,of:0000000000000007:2 -> of:000000000000000a:3,0.314,0.39249999999999996,0.314,0.314,28.48,2026-06-30T22:48:11,0.314,28.5
route_mutation,20260630T224811_666172,of:0000000000000007:1 -> of:000000000000000d:5,0.001,0.00125,0.001,0.001,1.56,2026-06-30T22:48:11,0.001,1.56
route_mutation,20260630T224811_666172,of:0000000000000002:2 -> of:0000000000000008:2,0.316,0.39499999999999996,0.316,0.316,31.38,2026-06-30T22:48:11,0.316,31.41
route_mutation,20260630T224811_666172,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.81,2026-06-30T22:48:11,0.001,1.81
route_mutation,20260630T224811_666172,of:0000000000000008:1 -> of:000000000000000b:6,0.316,0.39499999999999996,0.316,0.316,30.76,2026-06-30T22:48:11,0.316,30.77
route_mutation,20260630T224811_666172,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.42,2026-06-30T22:48:11,0.001,1.42
route_mutation,20260630T224811_666172,of:0000000000000001:1 -> of:000000000000000b:1,0.0,0.0,0.0,0.0,0.43,2026-06-30T22:48:11,0.0,0.41
route_mutation,20260630T224811_666172,of:0000000000000006:2 -> of:000000000000000a:2,0.0,0.0,0.0,0.0,0.59,2026-06-30T22:48:11,0.0,0.59
route_mutation,20260630T224811_666172,of:0000000000000005:2 -> of:0000000000000009:3,0.0,0.0,0.0,0.0,0.54,2026-06-30T22:48:11,0.0,0.54
ip_shuffle,20260630T224900_943528,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.23,2026-06-30T22:49:00,0.001,1.23
ip_shuffle,20260630T224900_943528,of:000000000000000a:1 -> of:000000000000000d:6,0.314,0.39249999999999996,0.314,0.314,27.93,2026-06-30T22:49:00,0.314,27.91
ip_shuffle,20260630T224900_943528,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.8,2026-06-30T22:49:00,0.001,1.81
ip_shuffle,20260630T224900_943528,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.78,2026-06-30T22:49:00,0.001,1.81
ip_shuffle,20260630T224900_943528,of:000000000000000b:3 -> of:000000000000000d:2,0.314,0.39249999999999996,0.314,0.314,28.04,2026-06-30T22:49:00,0.314,28.05
ip_shuffle,20260630T224900_943528,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.19,2026-06-30T22:49:00,0.001,1.23
ip_shuffle,20260630T224900_943528,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.23,2026-06-30T22:49:00,0.001,1.23
ip_shuffle,20260630T224900_943528,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.96,2026-06-30T22:49:00,0.001,1.96
ip_shuffle,20260630T224900_943528,of:0000000000000006:1 -> of:000000000000000d:4,0.001,0.00125,0.001,0.001,1.49,2026-06-30T22:49:00,0.001,1.49
ip_shuffle,20260630T224900_943528,of:0000000000000002:1 -> of:000000000000000b:4,0.003,0.00375,0.003,0.003,4.41,2026-06-30T22:49:00,0.003,4.44
ip_shuffle,20260630T224900_943528,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.22,2026-06-30T22:49:00,0.002,2.22
ip_shuffle,20260630T224900_943528,of:0000000000000003:1 -> of:000000000000000b:5,0.001,0.00125,0.001,0.001,1.19,2026-06-30T22:49:00,0.001,1.23
ip_shuffle,20260630T224900_943528,of:0000000000000007:2 -> of:000000000000000a:3,0.314,0.39249999999999996,0.314,0.314,28.48,2026-06-30T22:49:00,0.314,28.5
ip_shuffle,20260630T224900_943528,of:0000000000000007:1 -> of:000000000000000d:5,0.001,0.00125,0.001,0.001,1.56,2026-06-30T22:49:00,0.001,1.56
ip_shuffle,20260630T224900_943528,of:0000000000000002:2 -> of:0000000000000008:2,0.316,0.39499999999999996,0.316,0.316,31.38,2026-06-30T22:49:00,0.316,31.41
ip_shuffle,20260630T224900_943528,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.81,2026-06-30T22:49:00,0.001,1.81
ip_shuffle,20260630T224900_943528,of:0000000000000008:1 -> of:000000000000000b:6,0.316,0.39499999999999996,0.316,0.316,30.76,2026-06-30T22:49:00,0.316,30.77
ip_shuffle,20260630T224900_943528,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.42,2026-06-30T22:49:00,0.001,1.42
ip_shuffle,20260630T224900_943528,of:0000000000000001:1 -> of:000000000000000b:1,0.0,0.0,0.0,0.0,0.43,2026-06-30T22:49:00,0.0,0.41
ip_shuffle,20260630T224900_943528,of:0000000000000006:2 -> of:000000000000000a:2,0.0,0.0,0.0,0.0,0.59,2026-06-30T22:49:00,0.0,0.59
ip_shuffle,20260630T224900_943528,of:0000000000000005:2 -> of:0000000000000009:3,0.0,0.0,0.0,0.0,0.54,2026-06-30T22:49:00,0.0,0.54
route_mutation,20260630T225604_518347,of:0000000000000004:1 -> of:000000000000000c:4,0.008,0.01,0.008,0.008,23.12,2026-06-30T22:56:04,0.008,23.12
route_mutation,20260630T225604_518347,of:0000000000000005:1 -> of:000000000000000c:5,0.008,0.01,0.008,0.008,22.96,2026-06-30T22:56:04,0.008,22.96
route_mutation,20260630T225604_518347,of:000000000000000a:1 -> of:000000000000000d:6,0.009,0.011249999999999998,0.009,0.009,23.39,2026-06-30T22:56:04,0.009,23.41
route_mutation,20260630T225604_518347,of:000000000000000b:3 -> of:000000000000000d:2,0.02,0.024999999999999998,0.02,0.02,48.53,2026-06-30T22:56:04,0.02,48.53
route_mutation,20260630T225604_518347,of:000000000000000c:3 -> of:000000000000000d:3,0.015,0.01875,0.015,0.015,42.67,2026-06-30T22:56:04,0.015,42.61
route_mutation,20260630T225604_518347,of:0000000000000005:2 -> of:0000000000000009:3,0.015,0.01875,0.015,0.015,43.18,2026-06-30T22:56:04,0.015,43.18
route_mutation,20260630T225604_518347,of:0000000000000001:1 -> of:000000000000000b:1,0.009,0.011249999999999998,0.009,0.009,24.37,2026-06-30T22:56:04,0.009,24.37
route_mutation,20260630T225604_518347,of:000000000000000b:2 -> of:000000000000000c:2,0.016,0.02,0.016,0.016,44.7,2026-06-30T22:56:04,0.016,44.7
route_mutation,20260630T225604_518347,of:0000000000000001:2 -> of:000000000000000c:1,0.008,0.01,0.008,0.008,23.09,2026-06-30T22:56:04,0.008,23.09
route_mutation,20260630T225604_518347,of:0000000000000006:2 -> of:000000000000000a:2,0.014,0.017499999999999998,0.014,0.014,40.83,2026-06-30T22:56:04,0.014,40.84
route_mutation,20260630T225604_518347,of:0000000000000001:3 -> of:000000000000000d:1,0.012,0.015,0.012,0.012,27.63,2026-06-30T22:56:04,0.012,27.66
route_mutation,20260630T225604_518347,of:0000000000000003:1 -> of:000000000000000b:5,0.016,0.02,0.016,0.016,33.98,2026-06-30T22:56:04,0.016,34.07
route_mutation,20260630T225604_518347,of:0000000000000006:1 -> of:000000000000000d:4,0.008,0.01,0.008,0.008,23.16,2026-06-30T22:56:04,0.008,23.16
route_mutation,20260630T225604_518347,of:0000000000000007:2 -> of:000000000000000a:3,0.015,0.01875,0.015,0.015,41.91,2026-06-30T22:56:04,0.015,41.94
route_mutation,20260630T225604_518347,of:0000000000000007:1 -> of:000000000000000d:5,0.008,0.01,0.008,0.008,23.26,2026-06-30T22:56:04,0.008,23.29
route_mutation,20260630T225604_518347,of:0000000000000002:2 -> of:0000000000000008:2,0.019,0.023749999999999997,0.019,0.019,47.36,2026-06-30T22:56:04,0.019,47.33
route_mutation,20260630T225604_518347,of:0000000000000003:2 -> of:0000000000000008:3,0.016,0.02,0.016,0.016,44.44,2026-06-30T22:56:04,0.016,44.47
route_mutation,20260630T225604_518347,of:0000000000000008:1 -> of:000000000000000b:6,0.012,0.015,0.012,0.012,27.63,2026-06-30T22:56:04,0.012,27.86
route_mutation,20260630T225604_518347,of:0000000000000004:2 -> of:0000000000000009:2,0.015,0.01875,0.015,0.015,43.65,2026-06-30T22:56:04,0.015,43.66
route_mutation,20260630T225604_518347,of:0000000000000002:1 -> of:000000000000000b:4,0.012,0.015,0.012,0.012,27.73,2026-06-30T22:56:04,0.012,27.64
route_mutation,20260630T225604_518347,of:0000000000000009:1 -> of:000000000000000c:6,0.009,0.011249999999999998,0.009,0.009,23.36,2026-06-30T22:56:04,0.009,23.36
ip_shuffle,20260630T225649_638727,of:0000000000000004:1 -> of:000000000000000c:4,0.008,0.01,0.008,0.008,23.12,2026-06-30T22:56:49,0.008,23.12
ip_shuffle,20260630T225649_638727,of:0000000000000005:1 -> of:000000000000000c:5,0.008,0.01,0.008,0.008,22.96,2026-06-30T22:56:49,0.008,22.96
ip_shuffle,20260630T225649_638727,of:000000000000000a:1 -> of:000000000000000d:6,0.009,0.011249999999999998,0.009,0.009,23.39,2026-06-30T22:56:49,0.009,23.41
ip_shuffle,20260630T225649_638727,of:000000000000000b:3 -> of:000000000000000d:2,0.02,0.024999999999999998,0.02,0.02,48.53,2026-06-30T22:56:49,0.02,48.53
ip_shuffle,20260630T225649_638727,of:000000000000000c:3 -> of:000000000000000d:3,0.015,0.01875,0.015,0.015,42.67,2026-06-30T22:56:49,0.015,42.61
ip_shuffle,20260630T225649_638727,of:0000000000000005:2 -> of:0000000000000009:3,0.015,0.01875,0.015,0.015,43.18,2026-06-30T22:56:49,0.015,43.18
ip_shuffle,20260630T225649_638727,of:0000000000000001:1 -> of:000000000000000b:1,0.009,0.011249999999999998,0.009,0.009,24.37,2026-06-30T22:56:49,0.009,24.37
ip_shuffle,20260630T225649_638727,of:000000000000000b:2 -> of:000000000000000c:2,0.016,0.02,0.016,0.016,44.7,2026-06-30T22:56:49,0.016,44.7
ip_shuffle,20260630T225649_638727,of:0000000000000001:2 -> of:000000000000000c:1,0.008,0.01,0.008,0.008,23.09,2026-06-30T22:56:49,0.008,23.09
ip_shuffle,20260630T225649_638727,of:0000000000000006:2 -> of:000000000000000a:2,0.014,0.017499999999999998,0.014,0.014,40.83,2026-06-30T22:56:49,0.014,40.84
ip_shuffle,20260630T225649_638727,of:0000000000000001:3 -> of:000000000000000d:1,0.012,0.015,0.012,0.012,27.63,2026-06-30T22:56:49,0.012,27.66
ip_shuffle,20260630T225649_638727,of:0000000000000003:1 -> of:000000000000000b:5,0.016,0.02,0.016,0.016,33.98,2026-06-30T22:56:49,0.016,34.07
ip_shuffle,20260630T225649_638727,of:0000000000000006:1 -> of:000000000000000d:4,0.008,0.01,0.008,0.008,23.16,2026-06-30T22:56:49,0.008,23.16
ip_shuffle,20260630T225649_638727,of:0000000000000007:2 -> of:000000000000000a:3,0.015,0.01875,0.015,0.015,41.91,2026-06-30T22:56:49,0.015,41.94
ip_shuffle,20260630T225649_638727,of:0000000000000007:1 -> of:000000000000000d:5,0.008,0.01,0.008,0.008,23.26,2026-06-30T22:56:49,0.008,23.29
ip_shuffle,20260630T225649_638727,of:0000000000000002:2 -> of:0000000000000008:2,0.019,0.023749999999999997,0.019,0.019,47.36,2026-06-30T22:56:49,0.019,47.33
ip_shuffle,20260630T225649_638727,of:0000000000000003:2 -> of:0000000000000008:3,0.016,0.02,0.016,0.016,44.44,2026-06-30T22:56:49,0.016,44.47
ip_shuffle,20260630T225649_638727,of:0000000000000008:1 -> of:000000000000000b:6,0.012,0.015,0.012,0.012,27.63,2026-06-30T22:56:49,0.012,27.86
ip_shuffle,20260630T225649_638727,of:0000000000000004:2 -> of:0000000000000009:2,0.015,0.01875,0.015,0.015,43.65,2026-06-30T22:56:49,0.015,43.66
ip_shuffle,20260630T225649_638727,of:0000000000000002:1 -> of:000000000000000b:4,0.012,0.015,0.012,0.012,27.73,2026-06-30T22:56:49,0.012,27.64
ip_shuffle,20260630T225649_638727,of:0000000000000009:1 -> of:000000000000000c:6,0.009,0.011249999999999998,0.009,0.009,23.36,2026-06-30T22:56:49,0.009,23.36
ip_shuffle,20260701T002314_395592,of:0000000000000004:1 -> of:000000000000000c:4,0.008,0.01,0.008,0.008,23.12,2026-07-01T00:23:14,0.008,23.12
ip_shuffle,20260701T002314_395592,of:0000000000000005:1 -> of:000000000000000c:5,0.008,0.01,0.008,0.008,22.96,2026-07-01T00:23:14,0.008,22.96
ip_shuffle,20260701T002314_395592,of:000000000000000a:1 -> of:000000000000000d:6,0.009,0.011249999999999998,0.009,0.009,23.39,2026-07-01T00:23:14,0.009,23.41
ip_shuffle,20260701T002314_395592,of:000000000000000b:3 -> of:000000000000000d:2,0.02,0.024999999999999998,0.02,0.02,48.53,2026-07-01T00:23:14,0.02,48.53
ip_shuffle,20260701T002314_395592,of:000000000000000c:3 -> of:000000000000000d:3,0.015,0.01875,0.015,0.015,42.67,2026-07-01T00:23:14,0.015,42.61
ip_shuffle,20260701T002314_395592,of:0000000000000005:2 -> of:0000000000000009:3,0.015,0.01875,0.015,0.015,43.18,2026-07-01T00:23:14,0.015,43.18
ip_shuffle,20260701T002314_395592,of:0000000000000001:1 -> of:000000000000000b:1,0.009,0.011249999999999998,0.009,0.009,24.37,2026-07-01T00:23:14,0.009,24.37
ip_shuffle,20260701T002314_395592,of:000000000000000b:2 -> of:000000000000000c:2,0.016,0.02,0.016,0.016,44.7,2026-07-01T00:23:14,0.016,44.7
ip_shuffle,20260701T002314_395592,of:0000000000000001:2 -> of:000000000000000c:1,0.008,0.01,0.008,0.008,23.09,2026-07-01T00:23:14,0.008,23.09
ip_shuffle,20260701T002314_395592,of:0000000000000006:2 -> of:000000000000000a:2,0.014,0.017499999999999998,0.014,0.014,40.83,2026-07-01T00:23:14,0.014,40.84
ip_shuffle,20260701T002314_395592,of:0000000000000001:3 -> of:000000000000000d:1,0.012,0.015,0.012,0.012,27.63,2026-07-01T00:23:14,0.012,27.66
ip_shuffle,20260701T002314_395592,of:0000000000000003:1 -> of:000000000000000b:5,0.016,0.02,0.016,0.016,33.98,2026-07-01T00:23:14,0.016,34.07
ip_shuffle,20260701T002314_395592,of:0000000000000006:1 -> of:000000000000000d:4,0.008,0.01,0.008,0.008,23.16,2026-07-01T00:23:14,0.008,23.16
ip_shuffle,20260701T002314_395592,of:0000000000000007:2 -> of:000000000000000a:3,0.015,0.01875,0.015,0.015,41.91,2026-07-01T00:23:14,0.015,41.94
ip_shuffle,20260701T002314_395592,of:0000000000000007:1 -> of:000000000000000d:5,0.008,0.01,0.008,0.008,23.26,2026-07-01T00:23:14,0.008,23.29
ip_shuffle,20260701T002314_395592,of:0000000000000002:2 -> of:0000000000000008:2,0.019,0.023749999999999997,0.019,0.019,47.36,2026-07-01T00:23:14,0.019,47.33
ip_shuffle,20260701T002314_395592,of:0000000000000003:2 -> of:0000000000000008:3,0.016,0.02,0.016,0.016,44.44,2026-07-01T00:23:14,0.016,44.47
ip_shuffle,20260701T002314_395592,of:0000000000000008:1 -> of:000000000000000b:6,0.012,0.015,0.012,0.012,27.63,2026-07-01T00:23:14,0.012,27.86
ip_shuffle,20260701T002314_395592,of:0000000000000004:2 -> of:0000000000000009:2,0.015,0.01875,0.015,0.015,43.65,2026-07-01T00:23:14,0.015,43.66
ip_shuffle,20260701T002314_395592,of:0000000000000002:1 -> of:000000000000000b:4,0.012,0.015,0.012,0.012,27.73,2026-07-01T00:23:14,0.012,27.64
ip_shuffle,20260701T002314_395592,of:0000000000000009:1 -> of:000000000000000c:6,0.009,0.011249999999999998,0.009,0.009,23.36,2026-07-01T00:23:14,0.009,23.36
ip_shuffle,20260701T003323_635745,of:0000000000000004:1 -> of:000000000000000c:4,0.008,0.01,0.008,0.008,23.12,2026-07-01T00:33:23,0.008,23.12
ip_shuffle,20260701T003323_635745,of:0000000000000005:1 -> of:000000000000000c:5,0.008,0.01,0.008,0.008,22.96,2026-07-01T00:33:23,0.008,22.96
ip_shuffle,20260701T003323_635745,of:000000000000000a:1 -> of:000000000000000d:6,0.009,0.011249999999999998,0.009,0.009,23.39,2026-07-01T00:33:23,0.009,23.41
ip_shuffle,20260701T003323_635745,of:000000000000000b:3 -> of:000000000000000d:2,0.02,0.024999999999999998,0.02,0.02,48.53,2026-07-01T00:33:23,0.02,48.53
ip_shuffle,20260701T003323_635745,of:000000000000000c:3 -> of:000000000000000d:3,0.015,0.01875,0.015,0.015,42.67,2026-07-01T00:33:23,0.015,42.61
ip_shuffle,20260701T003323_635745,of:0000000000000005:2 -> of:0000000000000009:3,0.015,0.01875,0.015,0.015,43.18,2026-07-01T00:33:23,0.015,43.18
ip_shuffle,20260701T003323_635745,of:0000000000000001:1 -> of:000000000000000b:1,0.009,0.011249999999999998,0.009,0.009,24.37,2026-07-01T00:33:23,0.009,24.37
ip_shuffle,20260701T003323_635745,of:000000000000000b:2 -> of:000000000000000c:2,0.016,0.02,0.016,0.016,44.7,2026-07-01T00:33:23,0.016,44.7
ip_shuffle,20260701T003323_635745,of:0000000000000001:2 -> of:000000000000000c:1,0.008,0.01,0.008,0.008,23.09,2026-07-01T00:33:23,0.008,23.09
ip_shuffle,20260701T003323_635745,of:0000000000000006:2 -> of:000000000000000a:2,0.014,0.017499999999999998,0.014,0.014,40.83,2026-07-01T00:33:23,0.014,40.84
ip_shuffle,20260701T003323_635745,of:0000000000000001:3 -> of:000000000000000d:1,0.012,0.015,0.012,0.012,27.63,2026-07-01T00:33:23,0.012,27.66
ip_shuffle,20260701T003323_635745,of:0000000000000003:1 -> of:000000000000000b:5,0.016,0.02,0.016,0.016,33.98,2026-07-01T00:33:23,0.016,34.07
ip_shuffle,20260701T003323_635745,of:0000000000000006:1 -> of:000000000000000d:4,0.008,0.01,0.008,0.008,23.16,2026-07-01T00:33:23,0.008,23.16
ip_shuffle,20260701T003323_635745,of:0000000000000007:2 -> of:000000000000000a:3,0.015,0.01875,0.015,0.015,41.91,2026-07-01T00:33:23,0.015,41.94
ip_shuffle,20260701T003323_635745,of:0000000000000007:1 -> of:000000000000000d:5,0.008,0.01,0.008,0.008,23.26,2026-07-01T00:33:23,0.008,23.29
ip_shuffle,20260701T003323_635745,of:0000000000000002:2 -> of:0000000000000008:2,0.019,0.023749999999999997,0.019,0.019,47.36,2026-07-01T00:33:23,0.019,47.33
ip_shuffle,20260701T003323_635745,of:0000000000000003:2 -> of:0000000000000008:3,0.016,0.02,0.016,0.016,44.44,2026-07-01T00:33:23,0.016,44.47
ip_shuffle,20260701T003323_635745,of:0000000000000008:1 -> of:000000000000000b:6,0.012,0.015,0.012,0.012,27.63,2026-07-01T00:33:23,0.012,27.86
ip_shuffle,20260701T003323_635745,of:0000000000000004:2 -> of:0000000000000009:2,0.015,0.01875,0.015,0.015,43.65,2026-07-01T00:33:23,0.015,43.66
