timestamp,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,in_port,out_port,packets,bytes,flow_lifetime_sec,observed_active_age_sec,flow_seen_last10,flow_packet_change_last10,flow_byte_change_last10,src_mac_first_seen_time,src_mac_last_seen_time,src_mac_observed_age_sec,src_mac_ip_count_last10,src_mac_ips_last10,src_mac_unique_dst_ip_count_last10,src_mac_unique_dst_port_count_last10,src_mac_short_lived_count_last10,unique_dst_ip_count_by_src,unique_dst_port_count_by_src,flow_count_by_src,short_lived_flow_count_by_src,flow_count_by_dst,unique_src_count_by_dst,total_packets_by_dst,total_bytes_by_dst
2026-06-08 22:38:58,of:000000000000000c,34902898824224826,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0F,00:00:00:00:00:12,,,,,,,,2,4,0,0,3.0,643.71,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,5,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897217609275,ADDED,org.onosproject.fwd,10,00:00:00:00:00:20,00:00:00:00:00:12,,,,,,,,3,4,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897201074876,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:0F,,,,,,,,4,2,0,0,3.0,643.71,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898205305405,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1D,00:00:00:00:00:11,,,,,,,,3,4,0,0,7.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897725973310,ADDED,org.onosproject.fwd,10,00:00:00:00:00:20,00:00:00:00:00:11,,,,,,,,3,4,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900701770943,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1F,00:00:00:00:00:12,,,,,,,,3,4,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897380395073,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:21,,,,,,,,4,3,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900186259266,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:1E,,,,,,,,4,3,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899956135620,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:1C,,,,,,,,4,3,0,0,7.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898527340869,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0C,00:00:00:00:00:11,,,,,,,,2,4,0,0,9.0,658.91,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
