action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
ip_shuffle,20260618T120129_639054,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.96,2026-06-18T12:01:29,0.002,1.99
ip_shuffle,20260618T120129_639054,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.96,2026-06-18T12:01:29,0.002,1.99
ip_shuffle,20260618T120129_639054,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.39,2026-06-18T12:01:29,0.002,2.43
ip_shuffle,20260618T120129_639054,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.59,2026-06-18T12:01:29,0.002,2.66
ip_shuffle,20260618T120228_450712,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.9,2026-06-18T12:02:28,0.002,1.9
ip_shuffle,20260618T120228_450712,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.36,2026-06-18T12:02:28,0.001,1.36
ip_shuffle,20260618T120228_450712,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.46,2026-06-18T12:02:28,0.001,1.46
ip_shuffle,20260618T120228_450712,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
ip_shuffle,20260618T120228_450712,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
ip_shuffle,20260618T120228_450712,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.6,2026-06-18T12:02:28,0.002,1.6
ip_shuffle,20260618T120228_450712,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.16,2026-06-18T12:02:28,0.002,2.16
ip_shuffle,20260618T120228_450712,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.4,2026-06-18T12:02:28,0.001,1.4
ip_shuffle,20260618T120228_450712,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.36,2026-06-18T12:02:28,0.003,3.4
ip_shuffle,20260618T120228_450712,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:02:28,0.002,1.63
ip_shuffle,20260618T120228_450712,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.43,2026-06-18T12:02:28,0.002,2.5
ip_shuffle,20260618T120228_450712,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:02:28,0.002,1.5
ip_shuffle,20260618T120228_450712,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
ip_shuffle,20260618T120228_450712,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.4,2026-06-18T12:02:28,0.002,2.46
ip_shuffle,20260618T120228_450712,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.43,2026-06-18T12:02:28,0.001,1.36
ip_shuffle,20260618T120228_450712,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
ip_shuffle,20260618T120228_450712,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
ip_shuffle,20260618T120228_450712,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.43,2026-06-18T12:02:28,0.002,1.43
ip_shuffle,20260618T120228_450712,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.36,2026-06-18T12:02:28,0.001,1.36
ip_shuffle,20260618T120228_450712,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.63,2026-06-18T12:02:28,0.002,2.63
ip_shuffle,20260618T120228_450712,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.001,1.46,2026-06-18T12:02:28,0.002,1.53
route_mutation,20260618T120326_029835,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.46,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.8,2026-06-18T12:03:26,0.002,1.8
route_mutation,20260618T120326_029835,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:03:26,0.001,1.6
route_mutation,20260618T120326_029835,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:03:26,0.001,1.56
route_mutation,20260618T120326_029835,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.8,2026-06-18T12:03:26,0.002,1.8
route_mutation,20260618T120326_029835,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.8,2026-06-18T12:03:26,0.002,1.8
route_mutation,20260618T120326_029835,of:0000000000000001:1 -> of:000000000000000b:1,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:03:26,0.001,1.43
route_mutation,20260618T120326_029835,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.46,2026-06-18T12:03:26,0.002,1.56
route_mutation,20260618T120326_029835,of:0000000000000002:1 -> of:000000000000000b:4,0.001,0.00125,0.001,0.001,1.43,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:03:26,0.002,2.23
route_mutation,20260618T120326_029835,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:03:26,0.002,1.63
route_mutation,20260618T120326_029835,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.26,2026-06-18T12:03:26,0.002,2.06
route_mutation,20260618T120326_029835,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:03:26,0.001,1.56
route_mutation,20260618T120326_029835,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:03:26,0.001,1.6
route_mutation,20260618T120326_029835,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:03:26,0.001,1.5
route_mutation,20260618T120326_029835,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:03:26,0.001,1.43
route_mutation,20260618T120326_029835,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:03:26,0.001,1.6
ip_shuffle,20260618T120356_363289,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:03:56,0.001,1.37
ip_shuffle,20260618T120356_363289,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:03:56,0.001,1.37
ip_shuffle,20260618T120356_363289,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.4,2026-06-18T12:03:56,0.001,1.4
ip_shuffle,20260618T120356_363289,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
ip_shuffle,20260618T120356_363289,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
ip_shuffle,20260618T120356_363289,of:000000000000000b:3 -> of:000000000000000d:2,0.001,0.00125,0.001,0.001,1.53,2026-06-18T12:03:56,0.001,1.53
ip_shuffle,20260618T120356_363289,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.76,2026-06-18T12:03:56,0.002,1.76
ip_shuffle,20260618T120356_363289,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.4,2026-06-18T12:03:56,0.001,1.4
ip_shuffle,20260618T120356_363289,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.36,2026-06-18T12:03:56,0.003,3.36
ip_shuffle,20260618T120356_363289,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:03:56,0.002,1.63
ip_shuffle,20260618T120356_363289,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.46,2026-06-18T12:03:56,0.002,2.46
ip_shuffle,20260618T120356_363289,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:03:56,0.002,1.5
ip_shuffle,20260618T120356_363289,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
ip_shuffle,20260618T120356_363289,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.4,2026-06-18T12:03:56,0.002,2.4
ip_shuffle,20260618T120356_363289,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.43,2026-06-18T12:03:56,0.001,1.37
ip_shuffle,20260618T120356_363289,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
ip_shuffle,20260618T120356_363289,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
ip_shuffle,20260618T120356_363289,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:03:56,0.001,1.37
ip_shuffle,20260618T120356_363289,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:03:56,0.001,1.37
ip_shuffle,20260618T120356_363289,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.76,2026-06-18T12:03:56,0.002,1.76
ip_shuffle,20260618T120356_363289,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.001,1.47,2026-06-18T12:03:56,0.002,1.53
route_mutation,20260618T120454_065511,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.5,2026-06-18T12:04:54,0.002,2.5
route_mutation,20260618T120454_065511,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:04:54,0.002,1.7
route_mutation,20260618T120454_065511,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.06
route_mutation,20260618T120454_065511,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.03,2026-06-18T12:04:54,0.002,2.1
route_mutation,20260618T120454_065511,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.03,2026-06-18T12:04:54,0.002,2.1
route_mutation,20260618T120454_065511,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.06
route_mutation,20260618T120454_065511,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.1
route_mutation,20260618T120454_065511,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.06
route_mutation,20260618T120454_065511,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:04:54,0.002,1.73
route_mutation,20260618T120454_065511,of:0000000000000006:1 -> of:000000000000000d:4,0.003,0.00375,0.003,0.003,3.3,2026-06-18T12:04:54,0.003,3.36
route_mutation,20260618T120454_065511,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:04:54,0.002,1.7
route_mutation,20260618T120454_065511,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,3.36,2026-06-18T12:04:54,0.003,3.36
route_mutation,20260618T120454_065511,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.13
route_mutation,20260618T120454_065511,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:04:54,0.002,1.7
route_mutation,20260618T120454_065511,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:04:54,0.002,1.9
route_mutation,20260618T120454_065511,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:04:54,0.002,2.13
route_mutation,20260618T120454_065511,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:04:54,0.002,2.1
route_mutation,20260618T120454_065511,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:04:54,0.002,1.7
route_mutation,20260618T120454_065511,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:04:54,0.002,1.7
route_mutation,20260618T120454_065511,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,2.9,2026-06-18T12:04:54,0.003,2.93
route_mutation,20260618T120454_065511,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.03,2026-06-18T12:04:54,0.002,2.1
route_mutation,20260618T120524_373329,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:05:24,0.002,1.73
route_mutation,20260618T120524_373329,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:05:24,0.002,2.13
route_mutation,20260618T120524_373329,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:05:24,0.002,1.96
route_mutation,20260618T120524_373329,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:05:24,0.002,1.96
route_mutation,20260618T120524_373329,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:05:24,0.002,2.13
route_mutation,20260618T120524_373329,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:05:24,0.002,2.13
route_mutation,20260618T120524_373329,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.63
route_mutation,20260618T120524_373329,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.63,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.83,2026-06-18T12:05:24,0.002,2.83
route_mutation,20260618T120524_373329,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:05:24,0.002,2.0
route_mutation,20260618T120524_373329,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.63,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.86,2026-06-18T12:05:24,0.002,2.76
route_mutation,20260618T120524_373329,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:05:24,0.002,2.0
route_mutation,20260618T120524_373329,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.03,2026-06-18T12:05:24,0.002,1.96
route_mutation,20260618T120524_373329,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.66
route_mutation,20260618T120524_373329,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:05:24,0.002,1.63
route_mutation,20260618T120524_373329,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:05:24,0.002,1.96
route_mutation,20260618T120554_690737,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.43,2026-06-18T12:05:54,0.001,1.33
route_mutation,20260618T120554_690737,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.27,2026-06-18T12:05:54,0.001,1.3
route_mutation,20260618T120554_690737,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:05:54,0.001,1.33
route_mutation,20260618T120554_690737,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.001,1.43,2026-06-18T12:05:54,0.002,1.5
route_mutation,20260618T120554_690737,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:05:54,0.002,1.5
route_mutation,20260618T120554_690737,of:000000000000000b:3 -> of:000000000000000d:2,0.001,0.00125,0.001,0.001,1.5,2026-06-18T12:05:54,0.001,1.5
route_mutation,20260618T120554_690737,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:05:54,0.001,1.33
route_mutation,20260618T120554_690737,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:05:54,0.001,1.37
route_mutation,20260618T120554_690737,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,2.86,2026-06-18T12:05:54,0.003,2.76
route_mutation,20260618T120554_690737,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:05:54,0.002,1.63
route_mutation,20260618T120554_690737,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.46,2026-06-18T12:05:54,0.002,2.43
route_mutation,20260618T120554_690737,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:05:54,0.002,1.5
route_mutation,20260618T120554_690737,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.43,2026-06-18T12:05:54,0.001,1.43
route_mutation,20260618T120554_690737,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.86,2026-06-18T12:05:54,0.002,1.93
route_mutation,20260618T120554_690737,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.43,2026-06-18T12:05:54,0.001,1.37
route_mutation,20260618T120554_690737,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.43,2026-06-18T12:05:54,0.001,1.43
route_mutation,20260618T120554_690737,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.53,2026-06-18T12:05:54,0.002,1.66
route_mutation,20260618T120554_690737,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.5,2026-06-18T12:05:54,0.002,1.47
route_mutation,20260618T120554_690737,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.33,2026-06-18T12:05:54,0.001,1.33
route_mutation,20260618T120554_690737,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.37,2026-06-18T12:05:54,0.001,1.37
route_mutation,20260618T120554_690737,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.53,2026-06-18T12:05:54,0.002,1.66
route_mutation,20260618T120624_953208,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.36,2026-06-18T12:06:24,0.002,2.43
route_mutation,20260618T120624_953208,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.6,2026-06-18T12:06:24,0.002,1.6
route_mutation,20260618T120624_953208,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.86,2026-06-18T12:06:24,0.002,1.9
route_mutation,20260618T120624_953208,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.9,2026-06-18T12:06:24,0.002,1.96
route_mutation,20260618T120624_953208,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.83,2026-06-18T12:06:24,0.002,1.96
route_mutation,20260618T120624_953208,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.86,2026-06-18T12:06:24,0.002,1.86
route_mutation,20260618T120624_953208,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.43,2026-06-18T12:06:24,0.002,2.43
route_mutation,20260618T120624_953208,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.9,2026-06-18T12:06:24,0.002,1.9
route_mutation,20260618T120624_953208,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.06,2026-06-18T12:06:24,0.002,2.26
route_mutation,20260618T120624_953208,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.46,2026-06-18T12:06:24,0.002,2.63
route_mutation,20260618T120624_953208,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.7,2026-06-18T12:06:24,0.002,1.6
route_mutation,20260618T120624_953208,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.66,2026-06-18T12:06:24,0.002,2.6
route_mutation,20260618T120624_953208,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.9,2026-06-18T12:06:24,0.002,1.96
route_mutation,20260618T120624_953208,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.23,2026-06-18T12:06:24,0.002,2.03
route_mutation,20260618T120624_953208,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.001,1.56,2026-06-18T12:06:24,0.002,1.73
route_mutation,20260618T120624_953208,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T12:06:24,0.002,2.0
route_mutation,20260618T120624_953208,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:06:24,0.002,2.03
route_mutation,20260618T120624_953208,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:06:24,0.002,1.53
route_mutation,20260618T120624_953208,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.6,2026-06-18T12:06:24,0.002,1.63
route_mutation,20260618T120624_953208,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.2,2026-06-18T12:06:24,0.003,3.26
route_mutation,20260618T120624_953208,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:06:24,0.002,2.03
ip_shuffle,20260618T120655_249740,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:06:55,0.002,1.7
ip_shuffle,20260618T120655_249740,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.8,2026-06-18T12:06:55,0.002,1.76
ip_shuffle,20260618T120655_249740,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.23,2026-06-18T12:06:55,0.002,2.23
ip_shuffle,20260618T120655_249740,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:06:55,0.002,2.06
ip_shuffle,20260618T120655_249740,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:06:55,0.002,2.06
ip_shuffle,20260618T120655_249740,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.23,2026-06-18T12:06:55,0.002,2.23
ip_shuffle,20260618T120655_249740,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.66,2026-06-18T12:06:55,0.002,1.7
ip_shuffle,20260618T120655_249740,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.2,2026-06-18T12:06:55,0.002,2.2
ip_shuffle,20260618T120655_249740,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.73,2026-06-18T12:06:55,0.002,1.63
ip_shuffle,20260618T120655_249740,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.8,2026-06-18T12:06:55,0.002,1.7
ip_shuffle,20260618T120655_249740,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.6,2026-06-18T12:06:55,0.002,1.73
ip_shuffle,20260618T120655_249740,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.86,2026-06-18T12:06:55,0.002,2.93
ip_shuffle,20260618T120655_249740,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T12:06:55,0.002,2.06
ip_shuffle,20260618T120655_249740,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.6,2026-06-18T12:06:55,0.002,1.73
ip_shuffle,20260618T120655_249740,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.86,2026-06-18T12:06:55,0.002,2.76
ip_shuffle,20260618T120655_249740,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T12:06:55,0.002,2.03
ip_shuffle,20260618T120655_249740,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.96,2026-06-18T12:06:55,0.002,1.9
